Name,Author,Publisher,Publishing_Date,Format,Pages,Rating
"Final Fantasy coloring Book for Kids and Adults:Amazing Illustrations of Final Fantasy VII,VIII And More Series.",Nart Gandy,CreateSpace Independent Publishing Platform,2017-11-11,Paperback,38,2.0
Sacrifice: The Legacy Series: Book 3 (Volume 3),Jessica Ruddick,"Jessica Ruddick Books, LLC",2017-6-10,Paperback,256,5.0
Draw & Paint Fantasy Females,Tom Fleming,IMPACT,2009-8-28,Paperback,128,4.1
Forever Road (Peri Jean Mace Ghost Thriller),Catie Rhodes,Catie Rhodes,2013-4-23,Paperback,-1,4.4
Double Play: Fantasy Baseball Values and Strategies for 2018,Carl Anderson,Independently published,2018-2-8,Paperback,39,-1.0
Dune,Frank Herbert,Ace,1990-9-1,Hardcover,896,4.5
The Legend of Oescienne: The Finding,Jenna Elizabeth Johnson,CreateSpace Independent Publishing Platform,2009-6-30,Paperback,506,4.3
"The Legend of Zelda: Twilight Princess, Vol. 3",Akira Himekawa,VIZ Media LLC,2018-3-13,Kindle,200,-1.0
J.R.R. Tolkien: Master of Fantasy (Lerner Biographies),David R. Collins,First Avenue Editions,1993-1-1,Kindle,128,5.0
Final Fantasy VI: Original Sound Version Piano Solo Sheet Music,Squaresoft,Doremi Gakufu Shuppan Sha,1994-5-30,Paperback,200,4.7
Time Trap: Red Moon trilogy book 1 (Volume 1),Micah Caida,"Silver Hawk Press, LLC",2013-1-23,Paperback,340,4.3
Eternal (The Queen's Alpha Series) (Volume 1),W.J. May,CreateSpace Independent Publishing Platform,2018-1-7,Hardcover,200,4.6
Chronicles of Narnia Box Set,C. S. Lewis,HarperCollins Narnia,2010-10-19,Hardcover,-1,4.7
Siege of the Northland,Ruth Rathband,Kaluta Press,2017-8-24,Hardcover,216,5.0
What Kings Ate and Wizards Drank,Krista D. Ball,Tyche Books Ltd.,2013-1-15,Paperback,252,4.2
Fantasy Art Book,Javier Charro,CreateSpace Independent Publishing Platform,2016-12-6,Kindle,202,3.1
6 Dreamz & 9 Fantasies: The Mental Erotic Voyages of a Convict,Michael TaBon,Tri-E EPublishing,2005-12-23,Kindle,192,4.7
The Ancient Magus' Bride Vol. 8,Kore Yamazaki,Seven Seas,2018-2-27,Kindle,180,5.0
Realidad Y Fantasia (Spanish Edition),Emily Boyd,Perfection Learning,1984-12-1,Paperback,102,4.8
Lincoln in the Bardo: A Novel,George Saunders,Random House Trade Paperbacks,2018-2-6,Hardcover,368,3.6
Fantasy Football for Smart People: How Fantasy Football Pros Game Plan to Win,Jonathan Bales,CreateSpace Independent Publishing Platform,2014-5-30,Paperback,228,4.0
"Color By Number Books For Girls: Unicorn Coloring Books for Girls: Butterflies and More Relaxing Colouring Book Designs For Girls (Ages 4-8, 9-12, Teens & Adults)",Karen Art,CreateSpace Independent Publishing Platform,2018-3-4,Paperback,56,-1.0
The First Book of Lankhmar (Fantasy Masterworks),Fritz Leiber,Gollancz,2001-6-14,Paperback,768,4.5
The Wise Man's Fear (Kingkiller Chronicle),Patrick Rothfuss,DAW,2013-4-2,Kindle,1120,4.6
"A Game of Thrones (A Song of Ice and Fire, Book 1)",George R. R. Martin,Bantam,2011-3-22,Paperback,864,4.7
A Wrinkle in Time Movie Tie-In Edition (A Wrinkle in Time Quintet),Madeleine L'Engle,Square Fish,2017-11-7,Kindle,256,4.5
Harry Potter and the Sorcerer's Stone,J.K. Rowling,Scholastic,0-0-0,Hardcover,309,4.7
Fahrenheit 451,Ray Bradbury,Simon & Schuster,2012-1-10,Paperback,249,4.4
Final Fantasy XV A New Empire Game Guide Unofficial,Hse Strategies,CreateSpace Independent Publishing Platform,2017-8-19,Paperback,48,2.5
"Magical World and Amazing Mythical Animals: Adult Coloring Book Centaur, Phoenix, Mermaids, Pegasus, Unicorn, Dragon, Hydra and other.",Adult Coloring Book,CreateSpace Independent Publishing Platform,2017-4-6,Hardcover,66,3.7
Hungarian Fantasy (Kalmus Edition),Franz Liszt,Alfred Music,1985-3-1,Kindle,40,-1.0
Princeless Short Stories Volume 1 (Princeless Short Stories Tp),Jeremy Whitley,Action Lab Entertainment,2014-5-27,Hardcover,128,3.8
Turned (Book #1 in the Vampire Journals),Morgan Rice,Morgan Rice,2011-3-10,Kindle,120,3.9
Final Fantasy Crystal Chronicles: Ring of Fates (Bradygames Official Strategy Guides),BradyGames,Brady Games,2008-3-4,Hardcover,208,5.0
The One and Only Ivan,Katherine Applegate,HarperCollins,2015-1-6,Kindle,336,4.8
The Last Wish: Introducing The Witcher,Andrzej Sapkowski,Orbit,2008-5-1,Hardcover,384,4.6
The Underground Railroad: A Novel,Colson Whitehead,Anchor,2016-1-30,Paperback,336,4.1
"Hunter x Hunter, Vol. 34",Yoshihiro Togashi,VIZ Media LLC,2018-3-6,Paperback,208,5.0
Azure: The Silver Series Book 5,Cheree Lynn Alsop,CreateSpace Independent Publishing Platform,2012-5-3,Kindle,226,4.5
The Blade Witch (Songs of Eldrin) (Volume 1),Nygel Oglesby,CreateSpace Independent Publishing Platform,2017-11-26,Paperback,268,4.5
Harry Potter and the Prisoner of Azkaban,J.K. Rowling,Scholastic Paperbacks,2001-10-1,Kindle,448,4.7
Harry Potter And The Goblet Of Fire,J.K. Rowling,Scholastic Paperbacks,2002-9-1,Hardcover,752,4.7
Fantasy World: Grayscale Photo Coloring Book for Adults,Majestic Coloring,CreateSpace Independent Publishing Platform,2016-4-22,Paperback,52,3.2
The Fantasy Girl,Allan Taylor,First Edition Design Publishing,2017-4-7,Kindle,218,4.7
Fantasy Babes: A Gamer Glam Coloring Book,Stephanie A. Quinn,CreateSpace Independent Publishing Platform,2017-2-26,Paperback,66,5.0
In Her Name First Contact,Michael R. Hicks,Imperial Guard Publishing,2009-8-29,Hardcover,392,4.5
Lost Fantasy Hero (Class Comics),Iceman Blue,Bruno Gmuender,2015-2-1,Kindle,104,4.4
Authority: A Novel (The Southern Reach Trilogy),Jeff VanderMeer,FSG Originals,2014-5-6,Kindle,352,3.6
The Year's Best Fantasy Stories: 3 (Year's Best Fantasy),Lin Carter,DAW,1977-11-15,Kindle,240,2.0
Fantasy Impromptu: Sheet (Simply Classics Solos),Allan Small,Alfred Music,1995-1-1,Kindle,4,1.0
"Boruto, Vol. 3: Naruto Next Generations (Boruto: Naruto Next Generations)",Ukyo Kodachi,VIZ Media LLC,2018-3-6,Paperback,208,5.0
"The Wrinkle in Time Quintet Boxed Set (A Wrinkle in Time, A Wind in the Door, A Swiftly Tilting Planet, Many Waters, An Acceptable Time)",Madeleine L'Engle,Square Fish,2007-10-2,Kindle,244,4.7
Where the Wild Things Are,Maurice Sendak,HarperCollins,1984-1-1,Hardcover,48,4.7
Harry Potter And The Chamber Of Secrets,J. K. Rowling,Scholastic Paperbacks,2000-9-1,Kindle,341,4.7
Beneath A Blood Red Moon (Alliance Vampires),Heather Graham,Zebra,2012-9-4,Hardcover,384,4.3
A Wrinkle in Time (Time Quintet),Madeleine L'Engle,Square Fish,2007-5-1,Paperback,256,4.5
Cholesterol Facts & Fantasies (Health Series #2),"CNC, LNC Judith A. DeCava","Selene River Press, Inc",1994-0-0,Kindle,-1,5.0
Harry Potter Paperback Box Set (Books 1-7),J. K. Rowling,Arthur A. Levine Books,2009-7-1,Hardcover,4167,4.7
Every Day,David Levithan,Ember,2013-9-10,Paperback,400,4.4
Shorter Works for Pianoforte Solo (Dover Music for Piano),Franz Schubert,Dover Publications,1970-6-1,Kindle,204,4.6
Funny Fantasy,Alex Shvartsman,UFO Publishing,2016-4-26,Kindle,292,4.0
The Darkling Child: The Defenders of Shannara,Terry Brooks,Del Rey,2016-4-26,Hardcover,368,4.3
Harry Potter and the Half-Blood Prince (Book 6),J.K. Rowling,Scholastic Paperbacks,2006-7-25,Hardcover,652,4.7
Fantasy Baseball Math: Using Stats to Score Big in Your League (Fantasy Sports Math),Allan Morey,Capstone Press,2016-8-1,Paperback,32,4.5
Worlds Unseen (Seventh World Trilogy),Rachel Starr Thomson,Little Dozen Press,2007-11-1,Kindle,328,4.5
"How to Draw Magical, Monstrous & Mythological Creatures: Discover the magic of drawing more than 20 legendary folklore, fantasy, and horror characters (Walter Foster Studio)",Bob Berry,Walter Foster Publishing,2011-7-1,Hardcover,128,4.6
The Keep of the Lich Lord (Fabled Lands Quests) (Volume 1),Dave Morris,Fabled Lands Publishing,2014-10-26,Kindle,222,4.3
Etude Fantasy: Piano Solo,John Corigliano,"G. Schirmer, Inc.",1986-11-1,Hardcover,32,-1.0
Tricks for Free (InCryptid),Seanan McGuire,DAW,2018-3-6,Kindle,432,4.5
Ready Player One: A Novel,Ernest Cline,Broadway Books,2012-6-5,Hardcover,400,4.6
Strange Science Fantasy,Scott Morse,IDW Publishing,2011-4-12,Hardcover,196,5.0
Altdorf: A novel of The Forest Knights (Forest Knights Duology),J. K. Swift,CreateSpace Independent Publishing Platform,2012-1-8,Hardcover,320,4.2
"Dune Messiah (The Dune Chronicles, Book 2)",Frank Herbert,Ace,1987-7-15,Kindle,336,4.2
The Magicians Trilogy Boxed Set: The Magicians; The Magician King; The Magician's Land,Lev Grossman,Penguin Books,2015-6-9,Hardcover,1280,4.4
Sonic / Mega Man: Worlds Collide: The Complete Epic,Sonic/Mega Man Scribes,Archie Comics,2016-1-26,Paperback,336,4.6
Where the Mountain Meets the Moon,Grace Lin,"Little, Brown Books for Young Readers",2011-4-12,Kindle,320,4.8
Winter (The Lunar Chronicles),Marissa Meyer,Square Fish,2018-1-30,Kindle,832,4.8
"The Tale of Despereaux: Being the Story of a Mouse, a Princess, Some Soup, and a Spool of Thread",Kate DiCamillo,Candlewick,2015-12-8,Paperback,272,4.5
Death's End (Remembrance of Earth's Past),Cixin Liu,Tor Books,2017-9-5,Hardcover,608,4.6
The Impossible Wizard: The Aegis of Merlin Book 1 (Volume 1),James E Wisher,Sand Hill Publishing,2017-4-22,Kindle,246,3.6
Magnus Chase and the Gods of Asgard Book 1 The Sword of Summer,Rick Riordan,Disney-Hyperion,2017-4-4,Paperback,544,4.6
"Bleach, Vol. 72",Tite Kubo,VIZ Media LLC,2018-3-6,Hardcover,192,2.5
Morning Star: Book 3 of the Red Rising Saga (Red Rising Series),Pierce Brown,Del Rey,2016-9-27,Hardcover,544,4.8
The Gender Game (Volume 1),Bella Forrest,CreateSpace Independent Publishing Platform,2016-9-24,Hardcover,416,4.4
The Stand,Stephen King,Anchor,2012-8-7,Hardcover,1200,4.6
Chill of the Ice Dragon: A Branches Book (Dragon Masters #9),Tracey West,Scholastic Inc.,2018-1-30,Kindle,96,4.1
Fighting Fantasy 02 Citadel Of Chaos (Puffin Adventure Gamebooks),Steve Jackson,Puffin,1983-6-7,Hardcover,208,4.4
The Convent's Secret (Glass and Steele),C.J. Archer,C.J. Archer,2018-3-4,Paperback,268,4.3
"The Lion, the Witch and the Wardrobe (The Chronicles of Narnia)",C. S. Lewis,HarperCollins,2008-1-2,Hardcover,208,4.7
"Trials of Apollo, The Book One The Hidden Oracle",Rick Riordan,Disney-Hyperion,2017-10-3,Hardcover,416,4.6
"The Titan's Curse (Percy Jackson and the Olympians, Book 3)",Rick Riordan,Disney-Hyperion,2008-4-8,Paperback,352,4.8
I Am Number Four (Lorien Legacies),Pittacus Lore,HarperCollins,2011-8-23,Hardcover,496,4.5
Sworn (Book #1 of the Vampire Legends),Emma Knight,Emma Knight,2017-3-24,Hardcover,103,3.0
Rise (Spelldrift: Coven of Fire) (Volume 1),Sierra Cross,Enigmatic Books,2017-4-17,Paperback,282,4.4
"The Lost Hero (Heroes of Olympus, Book 1)",Rick Riordan,Disney-Hyperion,2012-4-3,Kindle,592,4.8
The Snow Child: A Novel,Eowyn Ivey,Reagan Arthur / Back Bay Books,2012-11-6,Kindle,389,4.4
Fablehaven,Brandon Mull,Aladdin,2007-4-24,Kindle,384,4.7
Life of Pi,Yann Martel,Mariner Books,2003-5-1,Hardcover,326,4.4
Do Androids Dream of Electric Sheep?: The inspiration for the films Blade Runner and Blade Runner 2049,Philip K. Dick,Del Rey,1996-5-28,Hardcover,240,4.3
Warriors: The New Prophecy Box Set: Volumes 1 to 6: The Complete Second Series,Erin Hunter,HarperCollins,2015-3-17,Paperback,2176,4.8
"One Piece, Vol. 85",Eiichiro Oda,VIZ Media LLC,2018-2-6,Hardcover,192,5.0
Rat Queens Volume 4: High Fantasies,Kurtis J. Wiebe,Image Comics,2017-10-17,Kindle,128,3.8
"Horses, Unicorns and Pegasus Adult Coloring Book 1 (Volume 1)",Nick Snels,CreateSpace Independent Publishing Platform,2015-1-5,Kindle,84,4.0
Fantasists on Fantasy: A collection of Critical Reflections by Eighteen Masters of the Art,Robert H. Boyer,Avon Books,1984-2-1,Kindle,287,5.0
Storm Front (Dresden Files),Jim Butcher,Roc,2000-4-1,Paperback,372,4.4
"Divergent Series Four-Book Paperback Box Set: Divergent, Insurgent, Allegiant, Four",Veronica Roth,Katherine Tegen Books,2016-1-19,Paperback,2064,4.5
Kindred,Octavia E. Butler,Beacon Press,2003-0-0,Kindle,264,4.5
The Dark Forest (Remembrance of Earth's Past),Cixin Liu,Tor Books,2016-8-16,Paperback,512,4.6
"The House of Hades (Heroes of Olympus, The, Book Four) (The Heroes of Olympus)",Rick Riordan,Disney-Hyperion,2015-3-31,Hardcover,720,4.8
Jurassic Park: A Novel,Michael Crichton,Ballantine Books,2012-9-25,Hardcover,464,4.6
"The Power of Six (Lorien Legacies, Book 2)",Pittacus Lore,HarperCollins,2012-7-24,Kindle,448,4.6
James and the Giant Peach,Roald Dahl,Puffin Books,2007-8-16,Hardcover,176,4.6
"The Kill Order (Maze Runner, Book Four; Origin) (The Maze Runner Series)",James Dashner,Delacorte Press,2014-1-7,Kindle,384,4.4
Wormwood,D. H. Nevins,Black Wraith Books,2011-9-20,Paperback,418,4.3
"The Battle of the Labyrinth (Percy Jackson and the Olympians, Book 4)",Rick Riordan,Disney-Hyperion,2009-4-7,Kindle,400,4.8
The Gruffalo's Child,Julia Donaldson,Puffin Books,2007-3-1,Kindle,32,4.9
All My Witches (A Wicked Witches of the Midwest Fantasy) (Volume 5),Amanda M. Lee,CreateSpace Independent Publishing Platform,2017-12-6,Hardcover,212,3.7
"The Year's Best Science Fiction & Fantasy, 2009 Edition (Year's Best Science Fiction and Fantasy)",Rich Horton,Prime Books,2010-1-5,Hardcover,544,3.7
"Norse Mythology: An Adult Coloring Book with Fun, Beautiful, and Relaxing Coloring Pages",Jade Summer,CreateSpace Independent Publishing Platform,2017-9-1,Hardcover,126,4.8
X-Files: Origins (The X-Files),Matthew  Dow Smith,IDW Publishing,2017-2-21,Hardcover,140,-1.0
House of Leaves,Mark Z. Danielewski,Pantheon,2000-3-7,Hardcover,709,4.1
The Paper Bag Princess (Munsch for Kids),Robert Munsch,Annick Press,1980-5-1,Paperback,32,4.1
Love in the Time of Cholera (Oprah's Book Club),Gabriel Garcia Marquez,Vintage,2007-10-5,Paperback,368,4.0
"Bless Me, Ultima",Rudolfo Anaya,Warner Books,1994-4-1,Hardcover,262,4.4
Between the Walls of Night: The Gräzland Tales: Book 1 (Histories of the Vale) (Volume 1),Trevor V.W.,CreateSpace Independent Publishing Platform,2018-3-4,Kindle,144,5.0
Arcanum Unbounded: The Cosmere Collection,Brandon Sanderson,Tor Fantasy,2018-2-27,Hardcover,768,4.7
The Last Command (Star Wars: The Thrawn Trilogy),Timothy Zahn,Bantam,0-0-0,Kindle,467,4.7
Lumberjanes Vol. 1: Beware The Kitten Holy,Noelle Stevenson,BOOM! Box,2015-4-7,Kindle,128,4.4
City of Bones (The Mortal Instruments),Cassandra Clare,Margaret K. McElderry Books,2015-9-1,Hardcover,544,4.4
Brisingr (The Inheritance Cycle),Christopher Paolini,Knopf Books for Young Readers,2010-4-13,Kindle,800,4.6
Shadows of Self: A Mistborn Novel,Brandon Sanderson,Tor Fantasy,2016-10-4,Hardcover,464,4.6
The Magician's Land: A Novel (Magicians Trilogy),Lev Grossman,Penguin Books,2015-6-9,Paperback,416,4.5
Mrs. Frisby and the Rats of NIMH,Robert C. O'Brien,Aladdin,1986-3-1,Kindle,240,4.7
Lost Library: A Paranormal Romance Series (The Lost Library Series) (Volume 1),Kate Baray,Catherine G Cobb,2014-4-22,Hardcover,260,4.3
"Portals, Passages & Pathways: Book 1: In the Land of Magnanthia (Volume 1)",B. R. Maul,CreateSpace Independent Publishing Platform,2014-4-24,Kindle,478,4.3
Leviathan Wakes,James S. A. Corey,Orbit,2011-6-15,Kindle,592,4.5
The Pillars of the Earth: A Novel (Kingsbridge),Ken Follett,Penguin Books,1990-7-9,Paperback,983,4.5
Super Friends: Flying High (DC Super Friends) (Step into Reading),Nick Eliopulos,Random House Books for Young Readers,2008-5-27,Paperback,32,4.6
Train Your Angry Dragon: Teach Your Dragon To Be Patient. A Cute Children Story To Teach Kids About Emotions and Anger Management. (Dragon Books for Kids) (My Dragon Books) (Volume 2),Steve Herman,DG Books Publishing,2018-1-22,Hardcover,44,4.6
The Princess in Black and the Perfect Princess Party,Shannon Hale,Candlewick,2016-4-12,Hardcover,96,4.9
Wicked: The Life and Times of the Wicked Witch of the West (Wicked Years),Gregory Maguire,Harper,2007-9-25,Kindle,560,3.8
Romeo and Juliet,William Shakespeare,CreateSpace Independent Publishing Platform,2017-11-23,Kindle,92,4.5
Bloodfire: Blood Destiny I (Volume 1),Helen Harper,CreateSpace Independent Publishing Platform,2013-7-25,Kindle,316,4.3
"Delicious in Dungeon, Vol. 4",Ryoko Kui,Yen Press,2018-2-27,Hardcover,192,4.6
Witchblood (Volume 1),Emma Mills,CreateSpace Independent Publishing Platform,2012-10-12,Hardcover,328,4.3
His Driven Domme (The Dungeon Fantasy Club) (Volume 4),Anya Summers,Blushing Books Publications,2016-7-14,Kindle,220,4.6
Fantasy Online: Hyperborea (Volume 1),Harmon Cooper,CreateSpace Independent Publishing Platform,2017-5-6,Hardcover,570,4.1
The Gender Game 2: The Gender Secret (Volume 2),Bella Forrest,CreateSpace Independent Publishing Platform,2016-11-21,Paperback,424,4.6
Hot and Badgered (The Honey Badgers),Shelly Laurenston,Kensington,2018-3-27,Hardcover,432,5.0
The Legend of Zelda: Twilight Princess Vol. 1,Akira Himekawa,VIZ Media LLC,2017-3-14,Kindle,200,4.7
Journal 29: Interactive Book Game,Dimitris Chassapakis,Primedia eLaunch LLC,2017-2-1,Kindle,148,4.6
Bone: The Complete Cartoon Epic in One Volume,Jeff Smith,Cartoon Books,0-0-0,Hardcover,1344,4.6
Disney Dreams Collection Thomas Kinkade Studios Coloring Book,Thomas Kinkade,Andrews McMeel Publishing,2017-9-19,Paperback,128,4.7
The BFG,Roald Dahl,Puffin Books,2007-8-16,Kindle,224,4.7
Cat's Cradle: A Novel,Kurt Vonnegut,Dell Publishing,1998-9-8,Hardcover,304,4.3
Island of Glass (Guardians Trilogy),Nora Roberts,Berkley,2016-12-6,Kindle,352,4.8
"The Son of Neptune (Heroes of Olympus, Book 2)",Rick Riordan,Disney-Hyperion,2013-7-2,Paperback,560,4.8
Cress,Marissa Meyer,Square Fish,2015-1-27,Kindle,592,4.8
"Heroes of Olympus, The Book Three The Mark of Athena (The Heroes of Olympus)",Rick Riordan,Disney-Hyperion,2014-4-8,Kindle,672,4.8
Warriors #1: Into the Wild (Warriors: The Prophecies Begin),Erin Hunter,HarperCollins,2015-3-17,Kindle,320,4.8
The Killer Angels: The Classic Novel of the Civil War (Civil War Trilogy),Michael Shaara,Ballantine Books,1987-8-12,Kindle,355,4.7
Legend,Marie Lu,Speak,2013-4-16,Paperback,352,4.5
Binti,Nnedi Okorafor,Tor.com,2015-9-22,Kindle,96,4.5
Stories of Your Life and Others,Ted Chiang,Vintage,2016-6-14,Paperback,304,4.4
How to Hang a Witch,Adriana Mather,Ember,2017-9-12,Kindle,368,4.8
"Harry Potter and the Cursed Child, Parts One and Two: The Official Playscript of the Original West End Production",J.K. Rowling,Arthur A. Levine Books,2017-7-25,Hardcover,336,3.8
The Once and Future King,T. H. White,Ace Books,0-0-0,Hardcover,639,4.2
Hotbloods (Volume 1),Bella Forrest,CreateSpace Independent Publishing Platform,2017-11-26,Hardcover,350,4.4
The Trouble with Twelfth Grave: A Charley Davidson Novel (Charley Davidson Series),Darynda Jones,St. Martin's Paperbacks,2018-2-27,Paperback,304,4.7
"Sonatas, Fantasias & Rondos, Vol 2 (Kalmus Edition)",Carl Philipp Emanuel Bach,Alfred Music,1985-3-1,Kindle,108,-1.0
The Night Circus,Erin Morgenstern,Anchor Books,2012-7-3,Paperback,516,4.4
Howl's Moving Castle,Diana Wynne Jones,Greenwillow Books,2008-4-22,Hardcover,448,4.7
Scarlet,Marissa Meyer,Square Fish,2014-0-0,Hardcover,512,4.7
The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,2005-8-1,Kindle,608,3.8
"Water, Book One of the Akasha Series",Terra Harmony,CreateSpace Independent Publishing Platform,2012-7-13,Paperback,292,3.5
The Chosen: A Novel of the Black Dagger Brotherhood,J.R. Ward,Ballantine Books,2017-9-26,Paperback,576,4.7
Fledgling: The Shapeshifter Chronicles (Volume 1),Natasha Brown,Natasha S Brown,2012-1-15,Hardcover,242,4.1
ONSET: To Serve and Protect (Volume 1),Glynn Stewart,Faolan's Pen Publishing Inc.,2016-11-29,Kindle,400,4.5
