_id,ltable_ID,rtable_ID,ltable_Name,ltable_Author,ltable_Publisher,ltable_Publishing_Date,ltable_Format,ltable_Pages,ltable_Rating,rtable_Name,rtable_Author,rtable_Publisher,rtable_Publishing_Date,rtable_Format,rtable_Pages,rtable_Rating
332,1007,2659,The Warlock of Firetop Mountain (Fighting Fantasy),Steve Jackson,Wizard Books,2002-6-3,Kindle,192.0,4.6,Titan: The Fighting Fantasy World,Steve   Jackson,Puffin Books,1986-10-30,Paperback,,3.95
333,439,2659,Fighting Fantasy: House of Hell,Steve Jackson,Scholastic,2017-9-7,Paperback,300.0,5.0,Titan: The Fighting Fantasy World,Steve   Jackson,Puffin Books,1986-10-30,Paperback,,3.95
334,497,2681,"Final Fantasy Type-0 Side Story, Vol. 1: The Ice Reaper (Final Fantasy 0-Type)",Tetsuya Nomura,Yen Press,2015-7-21,Paperback,176.0,5.0,"Final Fantasy Type-0 Side Story, Vol. 1: The Ice Reaper",Tetsuya Nomura,Yen Press,2015-07-21,Paperback,176.0,3.96
336,101,2693,Fantasy,Ben Fama,Ugly Duckling Presse,2015-4-1,Kindle,88.0,4.5,Fantasy,Ben Fama,Ugly Duckling Presse,2015-04-01,Paperback,88.0,4.18
338,22,2719,Final Fantasy X Official Strategy Guide (Brady Games Signature Series),Dan Birlew,BRADY GAMES,2002-0-0,Kindle,272.0,4.4,FINAL FANTASY X Official Strategy Guide,Dan Birlew,BradyGames,2001-12-17,Paperback,272.0,4.26
339,426,2719,FINAL FANTASY X-2 Limited Edition,Dan Birlew,BRADY GAMES,2003-11-20,Kindle,96.0,4.6,FINAL FANTASY X Official Strategy Guide,Dan Birlew,BradyGames,2001-12-17,Paperback,272.0,4.26
340,39,2719,"Final Fantasy X-2, Official Strategy Guide",Dan Birlew,BRADY GAMES,2003-11-13,Kindle,352.0,4.3,FINAL FANTASY X Official Strategy Guide,Dan Birlew,BradyGames,2001-12-17,Paperback,272.0,4.26
341,106,2719,Final Fantasy Chronicles Official Strategy Guide: Chrono Trigger and Final Fantasy 4,Dan Birlew,Brady Games,2001-7-2,Hardcover,160.0,4.5,FINAL FANTASY X Official Strategy Guide,Dan Birlew,BradyGames,2001-12-17,Paperback,272.0,4.26
342,403,2720,Fantasy Genesis Characters: A creativity game for drawing original people and creatures,Chuck Lukacs,IMPACT Books,2018-3-20,Kindle,144.0,,Fantasy Genesis: A Creativity Game for Fantasy Artists,Chuck Lukacs,IMPACT,2010-03-10,Paperback,144.0,4.38
343,86,2720,Fantasy Genesis: A Creativity Game for Fantasy Artists,Chuck Lukacs,IMPACT Books,2010-3-10,Kindle,144.0,4.4,Fantasy Genesis: A Creativity Game for Fantasy Artists,Chuck Lukacs,IMPACT,2010-03-10,Paperback,144.0,4.38
344,1222,2723,"The Best Science Fiction and Fantasy of the Year, Vol. 3",Jonathan Strahan,Night Shade Books,2009-5-1,Kindle,478.0,3.8,"The Best Science Fiction and Fantasy of the Year, Volume 4",Jonathan Strahan,Night Shade Books,2010-03-01,Paperback,528.0,3.71
345,619,2733,"Fantasy Freaks and Gaming Geeks: An Epic Quest For Reality Among Role Players, Online Gamers, And Other Dwellers Of Imaginary Realms",Ethan Gilsdorf,Lyons Press,2010-9-1,Hardcover,336.0,3.7,"Fantasy Freaks and Gaming Geeks: An Epic Quest for Reality Among Role Players, Online Gamers, and Other Dwellers of Imaginary Realms",Ethan Gilsdorf,Lyons Press,2009-09-01,Hardcover,336.0,3.29
346,796,2734,"The Year's Best Science Fiction & Fantasy, 2009 Edition (Year's Best Science Fiction and Fantasy)",Rich Horton,Prime Books,2010-1-5,Hardcover,544.0,3.7,"The Year's Best Science Fiction and Fantasy, 2011 Edition",Rich Horton,Prime Books,2011-06-01,Kindle Edition,544.0,3.58
347,527,2734,8: The Year's Best Science Fiction & Fantasy 2016 Edition (Year's Best Science Fiction and Fantasy),Rich Horton,Prime Books,2016-6-21,Hardcover,576.0,3.9,"The Year's Best Science Fiction and Fantasy, 2011 Edition",Rich Horton,Prime Books,2011-06-01,Kindle Edition,544.0,3.58
348,487,2762,Final Fantasy Type-0,Hiroki Chiba,Yen Press,2015-9-22,Kindle,192.0,4.3,Final Fantasy Type-0,Hiroki Chiba,Yen Press,2015-09-22,Paperback,192.0,3.24
349,1222,2764,"The Best Science Fiction and Fantasy of the Year, Vol. 3",Jonathan Strahan,Night Shade Books,2009-5-1,Kindle,478.0,3.8,"The Best Science Fiction and Fantasy of the Year, Volume 3",Jonathan Strahan,Night Shade Books,2009-05-01,Paperback,478.0,3.76
350,852,2772,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,2005-8-1,Kindle,608.0,3.8,The Year's Best Fantasy and Horror: Fourteenth Annual Collection,Ellen Datlow,St. Martin's Griffin,2001-08-31,Paperback,640.0,3.99
351,852,2774,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,2005-8-1,Kindle,608.0,3.8,The Year's Best Fantasy and Horror: Third Annual Collection,Ellen Datlow,St. Martin's Griffin,1990-07-15,Paperback,568.0,4.12
352,852,2775,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,2005-8-1,Kindle,608.0,3.8,The Year's Best Fantasy and Horror: Eighth Annual Collection,Ellen Datlow,St. Martin's Griffin,1995-08-15,Paperback,644.0,4.07
353,1177,2790,Harold and the Purple Crayon (Purple Crayon Books),Crockett Johnson,HarperCollins,2015-9-29,Hardcover,64.0,4.8,The Adventures of Harold and the Purple Crayon,Crockett Johnson,HarperCollins,1987-05-31,Hardcover,256.0,4.4
354,2758,2798,"Golem in the Gears (The Magic of Xanth, Book 9)",Piers Anthony,Del Rey,1986-1-12,Paperback,327.0,4.5,Ritter- Geist. (7519 478). Die Saga vom magischen Land Xanth. ( Fantasy).,Piers Anthony,Bastei-Lübbe,1993-12-01,Paperback,368.0,3.71
355,852,2800,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,2005-8-1,Kindle,608.0,3.8,The Year's Best Fantasy First Annual Collection,Ellen Datlow,St. Martin's Griffin (NY),1988-07-15,Paperback,527.0,4.06
356,107,2806,Who's Been Sleeping in Your Head: The Secret World of Sexual Fantasies,Brett Kahr,Basic Books,2009-1-27,Paperback,512.0,3.8,Who's Been Sleeping in Your Head?: The Secret World of Sexual Fantasy,Brett Kahr,Basic Books (AZ),2008-02-01,Hardcover,493.0,3.56
357,360,2807,Blackmark: An Epic Fantasy Adventure Sword and Highland Magic (The Kingsmen Chronicles) (Volume 1),Jean Lowe Carlson,Jean Lowe Carlson,2016-6-8,Kindle,530.0,4.6,Blackmark (The Kingsmen Chronicles #1): An Epic Fantasy Adventure Sword and Highland Magic,Jean Lowe Carlson,Jean Lowe Carlson,2016-06-15,Kindle Edition,531.0,4.48
358,1222,2808,"The Best Science Fiction and Fantasy of the Year, Vol. 3",Jonathan Strahan,Night Shade Books,2009-5-1,Kindle,478.0,3.8,"The Best Science Fiction and Fantasy of the Year, Volume 8",Jonathan Strahan,Solaris,2014-05-08,Paperback,618.0,3.71
359,337,2817,Tarzan of the Apes (Penguin Classics),Edgar Rice Burroughs,Penguin Classics,1990-10-1,Hardcover,320.0,4.3,"Tarzan of the Apes (Fall River Press Edition): The Adventures of Lord Greystoke, Book One",Edgar Rice Burroughs,Fall River,2011-06-07,Paperback,288.0,3.89
360,1114,2834,The Tough Guide to Fantasyland: The Essential Guide to Fantasy Travel,Diana Wynne Jones,Firebird,2006-10-5,Kindle,256.0,4.4,The Tough Guide to Fantasy Land,Diana Wynne Jones,Gollancz,2004-11-18,Hardcover,243.0,3.94
362,852,2846,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,2005-8-1,Kindle,608.0,3.8,The Year's Best Fantasy and Horror: Eleventh Annual Collection,Ellen Datlow,St. Martin's Press,1998-07-01,Hardcover,624.0,4.01
363,16,2847,Grimgar of Fantasy and Ash (Light Novel) Vol. 3,Ao Jyumonji,Seven Seas,2017-10-10,Kindle,280.0,4.8,Grimgar of Fantasy and Ash: Volume 2,Ao Jyumonji,J-Novel Club,2017-02-24,Kindle Edition,280.0,4.1
364,387,2847,Grimgar of Fantasy and Ash (Light Novel) Vol. 4,Ao Jyumonji,Seven Seas,2017-12-12,Kindle,280.0,4.4,Grimgar of Fantasy and Ash: Volume 2,Ao Jyumonji,J-Novel Club,2017-02-24,Kindle Edition,280.0,4.1
365,402,2847,"Grimgar of Fantasy and Ash, Vol. 3 (manga) (Grimgar of Fantasy and Ash (manga))",Ao Jyumonji,Yen Press,2018-2-6,Paperback,242.0,,Grimgar of Fantasy and Ash: Volume 2,Ao Jyumonji,J-Novel Club,2017-02-24,Kindle Edition,280.0,4.1
366,436,2847,Grimgar of Fantasy and Ash (Light Novel) Vol. 8,Ao Jyumonji,Seven Seas,2018-10-30,Kindle,280.0,,Grimgar of Fantasy and Ash: Volume 2,Ao Jyumonji,J-Novel Club,2017-02-24,Kindle Edition,280.0,4.1
367,20,2847,Grimgar of Fantasy and Ash (Light Novel) Vol. 6,Ao Jyumonji,Seven Seas,2018-5-15,Kindle,280.0,4.1,Grimgar of Fantasy and Ash: Volume 2,Ao Jyumonji,J-Novel Club,2017-02-24,Kindle Edition,280.0,4.1
368,582,2847,"Grimgar of Fantasy and Ash, Vol. 2 (manga) (Grimgar of Fantasy and Ash (manga))",Ao Jyumonji,Yen Press,2017-10-31,Hardcover,240.0,5.0,Grimgar of Fantasy and Ash: Volume 2,Ao Jyumonji,J-Novel Club,2017-02-24,Kindle Edition,280.0,4.1
369,347,2847,Grimgar of Fantasy and Ash (Light Novel) Vol. 2,Ao Jyumonji,Seven Seas,2017-8-8,Hardcover,280.0,4.3,Grimgar of Fantasy and Ash: Volume 2,Ao Jyumonji,J-Novel Club,2017-02-24,Kindle Edition,280.0,4.1
370,13,2847,Grimgar of Fantasy and Ash (Light Novel) Vol. 1,Ao Jyumonji,Seven Seas,2017-6-6,Paperback,280.0,4.3,Grimgar of Fantasy and Ash: Volume 2,Ao Jyumonji,J-Novel Club,2017-02-24,Kindle Edition,280.0,4.1
371,451,2847,Grimgar of Fantasy and Ash (Light Novel) Vol. 7,Ao Jyumonji,Seven Seas,2018-7-10,Kindle,280.0,,Grimgar of Fantasy and Ash: Volume 2,Ao Jyumonji,J-Novel Club,2017-02-24,Kindle Edition,280.0,4.1
372,2590,2856,Alice's Adventures in Wonderland and Through the Looking-Glass (Penguin Classics),Lewis Carroll,Penguin Classics,2003-4-29,Hardcover,400.0,4.4,Alice in Wonderland: The Complete Collection,Lewis Carroll,Maplewood Books,2013-11-11,Kindle Edition,346.0,4.21
373,852,2875,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,2005-8-1,Kindle,608.0,3.8,The Year's Best Fantasy and Horror: Fifteenth Annual Collection,Ellen Datlow,St. Martin's Griffin,2002-08-24,Paperback,672.0,4.0
375,852,2880,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,2005-8-1,Kindle,608.0,3.8,The Year's Best Fantasy and Horror: Ninth Annual Collection,Ellen Datlow,St. Martin's Press,1996-07-31,Hardcover,624.0,4.13
376,204,2885,Beyond My Control: Forbidden Fantasies in an Uncensored Age,Nancy Friday,Sourcebooks,2009-4-1,Kindle,288.0,3.2,Beyond My Control: Forbidden Fantasies in an Uncensored Age,Nancy Friday,Sourcebooks,2009-04-01,Paperback,271.0,3.28
377,1222,2887,"The Best Science Fiction and Fantasy of the Year, Vol. 3",Jonathan Strahan,Night Shade Books,2009-5-1,Kindle,478.0,3.8,Eclipse 1: New Science Fiction and Fantasy,Jonathan Strahan,Night Shade Books,2007-10-01,Paperback,256.0,3.54
378,16,2888,Grimgar of Fantasy and Ash (Light Novel) Vol. 3,Ao Jyumonji,Seven Seas,2017-10-10,Kindle,280.0,4.8,"Grimgar of Fantasy and Ash, Vol. 1",Ao Jyumonji,Yen Press,2017-06-20,Paperback,224.0,3.43
379,387,2888,Grimgar of Fantasy and Ash (Light Novel) Vol. 4,Ao Jyumonji,Seven Seas,2017-12-12,Kindle,280.0,4.4,"Grimgar of Fantasy and Ash, Vol. 1",Ao Jyumonji,Yen Press,2017-06-20,Paperback,224.0,3.43
380,402,2888,"Grimgar of Fantasy and Ash, Vol. 3 (manga) (Grimgar of Fantasy and Ash (manga))",Ao Jyumonji,Yen Press,2018-2-6,Paperback,242.0,,"Grimgar of Fantasy and Ash, Vol. 1",Ao Jyumonji,Yen Press,2017-06-20,Paperback,224.0,3.43
381,436,2888,Grimgar of Fantasy and Ash (Light Novel) Vol. 8,Ao Jyumonji,Seven Seas,2018-10-30,Kindle,280.0,,"Grimgar of Fantasy and Ash, Vol. 1",Ao Jyumonji,Yen Press,2017-06-20,Paperback,224.0,3.43
382,20,2888,Grimgar of Fantasy and Ash (Light Novel) Vol. 6,Ao Jyumonji,Seven Seas,2018-5-15,Kindle,280.0,4.1,"Grimgar of Fantasy and Ash, Vol. 1",Ao Jyumonji,Yen Press,2017-06-20,Paperback,224.0,3.43
383,582,2888,"Grimgar of Fantasy and Ash, Vol. 2 (manga) (Grimgar of Fantasy and Ash (manga))",Ao Jyumonji,Yen Press,2017-10-31,Hardcover,240.0,5.0,"Grimgar of Fantasy and Ash, Vol. 1",Ao Jyumonji,Yen Press,2017-06-20,Paperback,224.0,3.43
384,347,2888,Grimgar of Fantasy and Ash (Light Novel) Vol. 2,Ao Jyumonji,Seven Seas,2017-8-8,Hardcover,280.0,4.3,"Grimgar of Fantasy and Ash, Vol. 1",Ao Jyumonji,Yen Press,2017-06-20,Paperback,224.0,3.43
385,13,2888,Grimgar of Fantasy and Ash (Light Novel) Vol. 1,Ao Jyumonji,Seven Seas,2017-6-6,Paperback,280.0,4.3,"Grimgar of Fantasy and Ash, Vol. 1",Ao Jyumonji,Yen Press,2017-06-20,Paperback,224.0,3.43
386,451,2888,Grimgar of Fantasy and Ash (Light Novel) Vol. 7,Ao Jyumonji,Seven Seas,2018-7-10,Kindle,280.0,,"Grimgar of Fantasy and Ash, Vol. 1",Ao Jyumonji,Yen Press,2017-06-20,Paperback,224.0,3.43
387,837,2892,"Heroes of Olympus, The Book Three The Mark of Athena (The Heroes of Olympus)",Rick Riordan,Disney-Hyperion,2014-4-8,Kindle,672.0,4.8,Demigods of Olympus: An Interactive Adventure,Rick Riordan,Disney Hyperion,2015-07-14,Kindle Edition,,4.07
388,787,2892,"The House of Hades (Heroes of Olympus, The, Book Four) (The Heroes of Olympus)",Rick Riordan,Disney-Hyperion,2015-3-31,Hardcover,720.0,4.8,Demigods of Olympus: An Interactive Adventure,Rick Riordan,Disney Hyperion,2015-07-14,Kindle Edition,,4.07
389,1048,2892,"The Heroes of Olympus, Book Five The Blood of Olympus",Rick Riordan,Disney-Hyperion,2016-4-5,Paperback,544.0,4.7,Demigods of Olympus: An Interactive Adventure,Rick Riordan,Disney Hyperion,2015-07-14,Kindle Edition,,4.07
390,278,2892,The Heroes of Olympus Paperback Boxed Set,Rick Riordan,Disney-Hyperion,2016-10-4,Kindle,3088.0,4.8,Demigods of Olympus: An Interactive Adventure,Rick Riordan,Disney Hyperion,2015-07-14,Kindle Edition,,4.07
391,852,2914,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,2005-8-1,Kindle,608.0,3.8,The Year's Best Fantasy and Horror: Twelfth Annual Collection,Ellen Datlow,St. Martin's Griffin,1999-07-30,Paperback,624.0,4.03
392,1222,2917,"The Best Science Fiction and Fantasy of the Year, Vol. 3",Jonathan Strahan,Night Shade Books,2009-5-1,Kindle,478.0,3.8,"The Best Science Fiction and Fantasy of the Year, Volume 2",Jonathan Strahan,Night Shade Books,2008-03-01,Paperback,500.0,3.93
394,852,2946,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,2005-8-1,Kindle,608.0,3.8,The Year's Best Fantasy and Horror: Sixteenth Annual Collection,Ellen Datlow,St. Martin's Press,2003-08-29,Hardcover,672.0,3.93
395,852,2952,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,2005-8-1,Kindle,608.0,3.8,The Year's Best Fantasy and Horror: Seventh Annual Collection,Ellen Datlow,St. Martin's Press,1994-08-01,Hardcover,624.0,4.12
396,382,2956,The Fantasy Fiction Formula,Deborah Chester,Manchester University Press,2016-2-1,Hardcover,264.0,4.8,The Fantasy Fiction Formula,Deborah Chester,Manchester University Press,2016-02-01,Paperback,264.0,4.58
397,557,2957,The Chinese Language: Fact and Fantasy,John DeFrancis,University of Hawaii Press,1986-3-1,Hardcover,342.0,3.5,The Chinese Language: Fact and Fantasy,John DeFrancis,University of Hawaii Press,1986-03-01,Paperback,331.0,3.76
398,138,2965,The Art of Final Fantasy IX,Dan Birlew,Brady Games,2000-12-8,Kindle,160.0,4.3,The Art of Final Fantasy IX,Dan Birlew,BradyGames,2000-12-08,Paperback,160.0,4.38
399,1169,2966,The Land of Stories: Beyond the Kingdoms,Chris Colfer,"Little, Brown Books for Young Readers",2016-6-7,Kindle,464.0,4.9,Adventures from the Land of Stories: Queen Red Riding Hood’s Guide To Royalty,Chris Colfer,,,Hardcover,120.0,4.16
400,1241,2966,The Land of Stories: An Author's Odyssey,Chris Colfer,"Little, Brown Books for Young Readers",2017-6-13,Hardcover,464.0,4.7,Adventures from the Land of Stories: Queen Red Riding Hood’s Guide To Royalty,Chris Colfer,,,Hardcover,120.0,4.16
401,1137,2966,The Land of Stories: A Grimm Warning,Chris Colfer,"Little, Brown Books for Young Readers",2015-6-9,Hardcover,496.0,4.9,Adventures from the Land of Stories: Queen Red Riding Hood’s Guide To Royalty,Chris Colfer,,,Hardcover,120.0,4.16
403,611,2994,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,2014-7-15,Paperback,432.0,4.2,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,2014-07-15,Paperback,432.0,4.06
404,60,2995,Final Fantasy Anthology Official Strategy Guide (Brady Games),David Cassady,Brady Games,1999-11-4,Kindle,288.0,4.5,Official Final Fantasy VII Strategy Guide,David Cassady,Brady Games,1997-08-28,Paperback,224.0,4.39
405,401,2995,"Official Final Fantasy VII Strategy Guide, Playstation Version (v. 1)",David Cassady,BRADY GAMES,1997-8-28,Paperback,224.0,4.3,Official Final Fantasy VII Strategy Guide,David Cassady,Brady Games,1997-08-28,Paperback,224.0,4.39
406,478,2995,Final Fantasy VII Official Strategy Guide (Official Strategy Guides) (v. 2),David Cassady,BRADY GAMES,1998-6-12,Kindle,320.0,4.3,Official Final Fantasy VII Strategy Guide,David Cassady,Brady Games,1997-08-28,Paperback,224.0,4.39
407,639,2998,Five Seasons Of Angel: Science Fiction and Fantasy Writers Discuss Their Favorite Vampire (Smart Pop series),Glenn Yeffeth,Smart Pop,2004-9-10,Hardcover,216.0,4.1,Seven Seasons of Buffy: Science Fiction & Fantasy Writers Discuss Their Favorite Television Show,Glenn Yeffeth,Smart Pop,2003-09-10,Paperback,240.0,4.13
408,10,2999,"Fashion, Faith, and Fantasy in the New Physics of the Universe",Roger Penrose,Princeton University Press,2017-9-5,Paperback,520.0,3.8,"Fashion, Faith, and Fantasy in the New Physics of the Universe",Roger Penrose,Princeton University Press,2016-09-27,Hardcover,520.0,3.87
409,852,3000,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,2005-8-1,Kindle,608.0,3.8,The Year's Best Fantasy and Horror: Nineteenth Annual Collection,Ellen Datlow,St. Martin's Griffin,2006-11-15,Paperback,608.0,4.05
410,378,106,"The Compendium of Fantasy Art Techniques: The Step-by-Step Guide to Creating Fantasy Worlds, Mystical Characters, and the Creatures of Your Own Worst Nightmares",,Barron's Educational Series,2014-10-1,Hardcover,288.0,4.8,Japanese Tales from Times Past: Stories of Fantasy and Folklore from the Konjaku Monogatari Shu,Anonymous,Tuttle Publishing,2015-08-04,Paperback,288.0,4.1
411,378,162,"The Compendium of Fantasy Art Techniques: The Step-by-Step Guide to Creating Fantasy Worlds, Mystical Characters, and the Creatures of Your Own Worst Nightmares",,Barron's Educational Series,2014-10-1,Hardcover,288.0,4.8,The Secret Lives of Bats: My Adventures with the World's Most Misunderstood Mammals,Merlin Tuttle,Houghton Mifflin Harcourt,2015-10-20,Hardcover,288.0,4.33
412,378,175,"The Compendium of Fantasy Art Techniques: The Step-by-Step Guide to Creating Fantasy Worlds, Mystical Characters, and the Creatures of Your Own Worst Nightmares",,Barron's Educational Series,2014-10-1,Hardcover,288.0,4.8,From Impressionism to Anime: Japan as Fantasy and Fan Cult in the Mind of the West,Susan J. Napier,Palgrave Macmillan,2007-12-15,Paperback,272.0,3.92
413,378,359,"The Compendium of Fantasy Art Techniques: The Step-by-Step Guide to Creating Fantasy Worlds, Mystical Characters, and the Creatures of Your Own Worst Nightmares",,Barron's Educational Series,2014-10-1,Hardcover,288.0,4.8,The Del Rey Book of Science Fiction and Fantasy: Sixteen Original Works by Speculative Fiction's Finest Voices,Ellen Datlow,Del Rey,2008-04-29,Paperback,400.0,3.14
415,378,407,"The Compendium of Fantasy Art Techniques: The Step-by-Step Guide to Creating Fantasy Worlds, Mystical Characters, and the Creatures of Your Own Worst Nightmares",,Barron's Educational Series,2014-10-1,Hardcover,288.0,4.8,Dreamscapes Magical Menagerie: Creating Fantasy Creatures and Animals with Watercolor,Stephanie Pui-Mun Law,Impact,2012-07-20,Paperback,176.0,4.69
423,378,629,"The Compendium of Fantasy Art Techniques: The Step-by-Step Guide to Creating Fantasy Worlds, Mystical Characters, and the Creatures of Your Own Worst Nightmares",,Barron's Educational Series,2014-10-1,Hardcover,288.0,4.8,Time and the Gods: The Classic Fantasy Collection (Illustrated Facsimile Reprint Edition),Lord Dunsany,Wildside Press,2012-01-31,Paperback,250.0,3.94
