Name,Author,Publisher,Publishing_Date,Format,Pages,Rating
Wicked Business: A Lizzy and Diesel Novel (Lizzy & Diesel),Janet Evanovich,Bantam,2012-11-20,Paperback,336.0,4.3
The City (with bonus short story The Neighbor): A Novel,Dean Koontz,Bantam,2015-2-24,Paperback,544.0,4.4
Hostage: A Novel,Robert Crais,Fawcett,,Paperback,384.0,4.4
Patient Zero: A Joe Ledger Novel,Jonathan Maberry,St. Martin's Paperbacks,2014-1-28,Hardcover,512.0,4.2
The Remaining,D.J. Molles,Orbit,2014-5-27,Kindle,416.0,4.5
"The Atlantis Gene: A Thriller (The Origin Mystery, Book 1)",A.G. Riddle,Riddle Inc.,2013-4-5,Paperback,464.0,4.1
Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7
Hell House,Richard Matheson,Tor Books,1999-10-13,Hardcover,304.0,3.8
Reamde: A Novel,Neal Stephenson,William Morrow Paperbacks,2012-5-15,Kindle,1056.0,4.1
Babel-17 / Empire Star,Samuel R. Delany,Vintage,2002-1-8,Kindle,311.0,4.1
Saturn Run,John Sandford,G.P. Putnam's Sons,2017-2-7,Hardcover,592.0,3.9
Visions (Cainsville),Kelley Armstrong,Dutton,2015-7-28,Kindle,464.0,4.5
Betrayals: The Cainsville Series,Kelley Armstrong,Vintage Canada,2017-6-6,Hardcover,416.0,4.7
Deceptions (A Cainsville Novel),Kelley Armstrong,Dutton,2016-7-12,Hardcover,464.0,4.6
The Indwelling: The Beast Takes Possession (Left Behind),Tim LaHaye,"Tyndale House Publishers, Inc.",2011-4-1,Kindle,432.0,4.5
Mila 18,Leon Uris,Bantam,1983-12-1,Hardcover,576.0,4.7
The Winter People,Jennifer McMahon,Anchor,2016-8-30,Kindle,480.0,4.2
"Blackwood Farm (The Vampire Chronicles, No. 8)",Anne Rice,Ballantine Books,2003-9-30,Paperback,640.0,4.3
"Kiss the Dead: An Anita Blake, Vampire Hunter Novel",Laurell K. Hamilton,Berkley,2013-5-28,Kindle,352.0,3.7
Slade House: A Novel,David Mitchell,Random House Trade Paperbacks,2016-6-28,Hardcover,272.0,4.0
The Invention of Morel (New York Review Books Classics),Adolfo Bioy Casares,NYRB Classics,2003-8-31,Hardcover,103.0,4.0
"Heretic (The Grail Quest, Book 3)",Bernard Cornwell,HarperCollins,2007-9-25,Hardcover,368.0,4.5
Extinction Edge (The Extinction Cycle Book 2),Nicholas Sansbury Smith,Orbit,2017-6-27,Hardcover,320.0,4.8
The Book of Air and Shadows,Michael Gruber,HARPER,2008-2-26,Hardcover,466.0,3.5
Naked Heat (Nikki Heat),Richard Castle,Kingswell,2011-4-26,Hardcover,448.0,4.5
Hot Mahogany (A Stone Barrington Novel),Stuart Woods,G.P. Putnam's Sons,2009-5-5,Hardcover,400.0,4.1
Jim Butcher Box Set (Dresden Files),Jim Butcher,Roc,2010-12-22,Hardcover,,4.7
Hemlock Grove: A Novel (Fsg Originals),Brian McGreevy,FSG Originals,2013-4-16,Paperback,336.0,4.0
Urban Enemies,Jim Butcher,Gallery Books,2017-8-1,Hardcover,448.0,3.5
Beautiful You,Chuck Palahniuk,Anchor,2015-7-21,Paperback,240.0,3.0
The Lost Book of the Grail: A Novel,Charlie Lovett,Penguin Books,2018-2-27,Hardcover,336.0,4.3
One Salt Sea,Seanan McGuire,DAW,2011-9-6,Paperback,368.0,4.8
The House on the Strand,Daphne du Maurier,University of Pennsylvania Press,,Kindle,304.0,4.4
"A Bite to Remember (Argeneau Vampires, Book 5)",Lynsay Sands,Avon,2006-6-27,Paperback,384.0,4.6
Eli,Bill Peet,HMH Books for Young Readers,1984-10-29,Kindle,40.0,4.9
The Angel's Game,Carlos Ruiz Zafon,Anchor,2010-5-18,Paperback,544.0,4.2
Jilo (Witching Savannah),J.D. Horn,47North,2016-4-26,Paperback,368.0,4.3
On the Beach,Nevil Shute,Vintage,2010-0-0,Paperback,320.0,3.9
Rant: The Oral Biography of Buster Casey,Chuck Palahniuk,Anchor,2008-5-6,Paperback,336.0,4.2
Royal Flash (Flashman),George MacDonald Fraser,Plume,1985-3-1,Hardcover,256.0,4.5
Tomorrow War: The Chronicles of Max Redacted,J. L. Bourne,Gallery Books,2016-3-15,Paperback,288.0,4.6
Broken Homes (Rivers of London),Ben Aaronovitch,DAW,2014-2-4,Paperback,336.0,4.4
Wicked Charms: A Lizzy and Diesel Novel (Lizzy & Diesel),Janet Evanovich,Bantam,2016-4-5,Kindle,336.0,4.3
"Dead as a Doornail (Sookie Stackhouse/True Blood, Book 5)",Charlaine Harris,Ace,2006-4-25,Hardcover,320.0,4.5
The Night Eternal (The Strain Trilogy),Chuck Hogan,William Morrow Paperbacks,2013-10-8,Paperback,560.0,4.2
Weaveworld,Clive Barker,Gallery Books,2001-4-1,Paperback,672.0,4.5
The Dragon Factory: A Joe Ledger Novel,Jonathan Maberry,St. Martin's Griffin,2010-3-2,Paperback,496.0,4.5
A Witch Before Dying (Wicked Witches of the Midwest) (Volume 11),Amanda M. Lee,CreateSpace Independent Publishing Platform,2017-11-6,Kindle,284.0,4.8
The Well of Lost Plots (Thursday Next Series),Jasper Fforde,Penguin Books,2004-8-3,Paperback,375.0,4.5
"Bewitched, Bothered, and Biscotti: A Magical Bakery Mystery",Bailey Cates,Berkley,2012-12-31,Paperback,336.0,4.5
Cat on the Edge: A Joe Grey Mystery (Joe Grey Mystery Series),Shirley Rousseau Murphy,Avon,1998-12-9,Kindle,288.0,4.3
The Haunting of Maddy Clare,Simone St. James,Berkley,2012-3-6,Hardcover,318.0,4.3
The Demon Awakens (The DemonWars Saga),R.A. Salvatore,Del Rey,1998-2-28,Kindle,624.0,4.2
Extinction Age (The Extinction Cycle Book 3),Nicholas Sansbury Smith,Orbit,2017-7-25,Hardcover,336.0,4.8
Bloodline (Sigma Force),James Rollins,Harper,2013-3-26,Hardcover,656.0,4.5
"Black Magick Volume 1: Awakening, Part One (Black Magick 1)",Greg Rucka,Image Comics,2016-5-3,Paperback,128.0,4.6
Breathless: A Novel of Suspense,Dean Koontz,Bantam,2010-11-23,Paperback,432.0,3.4
"Danse Macabre (Anita Blake, Vampire Hunter, Book 14)",Laurell K. Hamilton,Berkley,2007-3-27,Kindle,576.0,3.1
"The Harlequin: An Anita Blake, Vampire Hunter Novel",Laurell K. Hamilton,Berkley,2008-4-29,Hardcover,448.0,4.0
The Splendour Falls,Susanna Kearsley,Sourcebooks Landmark,2014-1-14,Paperback,384.0,4.0
"Vagabond (The Grail Quest, Book 2)",Bernard Cornwell,HarperCollins,2006-1-3,Paperback,416.0,4.5
Green: The Beginning and the End (Circle Trilogy),Ted Dekker,Thomas Nelson Inc,2010-6-1,Hardcover,392.0,4.6
Declare: A Novel,Tim Powers,William Morrow Paperbacks,2013-2-19,Paperback,624.0,4.3
The Descent,Jeff Long,Berkley,2001-11-1,Hardcover,592.0,4.2
Some Enchanted Éclair (A Magical Bakery Mystery),Bailey Cates,Berkley,2014-7-1,Kindle,336.0,4.6
Chasm City (Revelation Space),Alastair Reynolds,Ace,2003-5-27,Paperback,704.0,3.9
Gunpowder Moon,David Pedreira,Harper Voyager,2018-2-13,Hardcover,304.0,4.2
The Firebird,Susanna Kearsley,Sourcebooks Landmark,2013-6-4,Kindle,544.0,4.5
The Banks Sisters,Nikki Turner,Urban Books,2015-8-25,Kindle,432.0,3.9
MEG: Nightstalkers,Steve Alten,Tor Books,2017-5-2,Hardcover,448.0,4.3
The Serpent of Venice: A Novel,Christopher Moore,William Morrow Paperbacks,2015-2-17,Hardcover,352.0,4.3
"Micah (Anita Blake, Vampire Hunter, Book 13)",Laurell K. Hamilton,Berkley,2006-2-28,Paperback,288.0,3.3
The Last Policeman: A Novel (The Last Policeman Trilogy),Ben H. Winters,Quirk Books,2013-5-13,Kindle,336.0,4.1
"The Rogue Hunter (Argeneau Vampires, Book 10)",Lynsay Sands,Avon,2008-9-30,Hardcover,384.0,4.3
I Shot the Buddha (A Dr. Siri Paiboun Mystery),Colin Cotterill,Soho Crime,2017-7-4,Kindle,368.0,4.5
Pecan Pies and Homicides (A Charmed Pie Shoppe Mystery),Ellery Adams,Berkley,2014-1-7,Hardcover,304.0,4.6
"Fearless (The Lost Fleet, Book 2)",Jack Campbell,Ace,2007-1-30,Kindle,304.0,4.3
Lexicon: A Novel,Max Barry,Penguin Books,2014-4-1,Hardcover,400.0,4.3
"The Confusion (The Baroque Cycle, Vol. 2)",Neal Stephenson,William Morrow Paperbacks,2005-6-14,Kindle,848.0,4.6
Wolf in White Van: A Novel,John Darnielle,Picador,2015-9-1,Hardcover,224.0,4.0
Inherit the Wind: The Powerful Drama of the Greatest Courtroom Clash of the Century,Jerome Lawrence,Ballantine Books,2003-11-4,Kindle,129.0,4.6
Frankenstein: Lost Souls: A Novel,Dean Koontz,Bantam,2011-1-25,Hardcover,416.0,4.0
Extinction Aftermath (The Extinction Cycle Book 6),Nicholas Sansbury Smith,Orbit,2017-10-31,Hardcover,432.0,4.8
Lost Souls,Poppy Z. Brite,Dell,1993-9-10,Hardcover,384.0,4.2
Deadly Crossing: A Tom Dugan Novel,R.E. McDermott,R.E. McDermott,2014-4-10,Paperback,412.0,4.6
Another Roadside Attraction: A Novel,Tom Robbins,Bantam,1990-4-1,Hardcover,352.0,4.1
The Berets (Brotherhood of War (Book 5),W.E.B. Griffin,Jove Books,1985-10-15,Kindle,408.0,4.6
Crux: Nexus Arc Book 2,Ramez Naam,Angry Robot,2015-4-7,Paperback,624.0,4.6
The Remaining: Aftermath,D.J. Molles,Orbit,2014-6-24,Hardcover,448.0,4.7
The Trench,Steve Alten,Pinnacle,2013-5-7,Kindle,496.0,4.5
MEG: Primal Waters,Steve Alten,Forge Books,2005-5-1,Hardcover,463.0,4.4
The King Must Die: A Novel,Mary Renault,Vintage Books,1988-2-12,Paperback,338.0,4.4
Horns: A Novel,Joe Hill,William Morrow Paperbacks,2011-3-8,Hardcover,416.0,4.2
Assassin's Code: A Joe Ledger Novel,Jonathan Maberry,St. Martin's Griffin,2012-4-10,Kindle,432.0,4.6
"First Among Sequels (Thursday Next, Book 5)",Jasper Fforde,Penguin Books,2008-7-29,Hardcover,384.0,4.3
Cry to Heaven: A Novel,Anne Rice,Ballantine Books,1995-4-1,Paperback,576.0,4.4
"Killer Pancake (Goldy Culinary Mysteries, Book 5)",Diane Mott Davidson,Crimeline,1996-8-1,Hardcover,368.0,4.3
Nothing Left to Lose: A Novel (John Cleaver),Dan Wells,Tor Books,2017-6-6,Hardcover,336.0,4.4
The Peripheral,William Gibson,Berkley,2015-10-6,Paperback,496.0,4.2
The Other Side of Midnight,Simone St. James,Berkley,2015-4-7,Hardcover,318.0,4.4
The Winter Queen: A Novel (An Erast Fandorin Mystery),Boris Akunin,Random House Trade Paperbacks,2004-3-9,Paperback,264.0,4.2
Destiny Blues (Hand of Fate) (Volume 1),Sharon Joss,Aja Publishing,2015-12-17,Kindle,324.0,4.2
The Remaining: Extinction,D.J. Molles,Orbit,2015-7-28,Paperback,480.0,4.7
The Eight,Katherine Neville,Ballantine Books,1990-1-14,Hardcover,624.0,4.1
HANAMONOGATARI,NISIOISIN,Vertical,2018-6-26,Kindle,1.0,
Seer of Sevenwaters,Juliet Marillier,Ace,2011-9-6,Hardcover,448.0,4.3
Battle Royale: Remastered (Battle Royale (Novel)),Koushun Takami,Haikasoru,2014-4-1,Paperback,600.0,4.5
The Vampire Armand (The Vampire Chronicles) Book 6,Anne Rice,Ballantine Books,2000-10-3,Hardcover,457.0,4.0
Promises To Keep (The Disruption Trilogy) (Volume 3),R E McDermott,R.E. McDermott,2017-9-8,Paperback,388.0,4.9
Blood Canticle (The Vampire Chronicles),Anne Rice,Ballantine Books,2004-8-31,Paperback,401.0,3.9
Mark of Evil (The End Series),Tim LaHaye,Zondervan,2014-2-4,Hardcover,416.0,4.6
Ghost Run (Day by Day Armageddon),J. L. Bourne,Gallery Books,2016-7-19,Kindle,256.0,4.8
The Fall: Book Two of the Strain Trilogy,Chuck Hogan,William Morrow Paperbacks,2012-10-2,Paperback,480.0,4.4
Animal: The Beginning,K'wan,Urban Books,2016-6-28,Paperback,304.0,4.3
Tomorrow War: Serpent Road: A Novel (The Chronicles of Max),J. L. Bourne,Gallery Books,2017-7-25,Kindle,320.0,4.9
The Luster of Lost Things,Sophie Chen Keller,G.P. Putnam's Sons,2017-8-8,Hardcover,336.0,4.3
Los Pilares de la Tierra (Spanish Edition),Ken Follett,Vintage Espanol,2010-7-13,Paperback,1040.0,4.7
Code Zero: A Joe Ledger Novel,Jonathan Maberry,St. Martin's Griffin,2014-3-25,Hardcover,480.0,4.6
The Assault: Cycle Two of the Harbingers Series,Angela Hunt,Bethany House Publishers,2017-8-1,Paperback,368.0,4.2
The Remaining: Fractured,D.J. Molles,Orbit,2014-8-26,Kindle,720.0,4.8
The Anubis Gates (Ace Science Fiction),Tim Powers,Ace,1997-1-1,Hardcover,400.0,4.0
Countdown City: The Last Policeman Book II (The Last Policeman Trilogy),Ben H. Winters,Quirk Books,2013-7-16,Hardcover,316.0,4.2
Deadeye Dick: A Novel,Kurt Vonnegut,Dial Press Trade Paperback,1999-5-11,Kindle,271.0,4.2
The Apothecary's Poison (Glass and Steele),C.J. Archer,C.J. Archer,2017-11-7,Hardcover,324.0,4.7
The Last Time I Saw Her: A Novel (Dr. Charlotte Stone),Karen Robards,Ballantine Books,2016-5-31,Kindle,384.0,4.8
Forbidden (The Books of Mortals),Ted Dekker,FaithWords,2012-10-30,Hardcover,448.0,4.4
The Magus,John Fowles,Dell,1985-4-1,Kindle,672.0,4.1
The Bookseller: A Novel,Cynthia Swanson,Harper Paperbacks,2016-3-22,Kindle,368.0,4.1
Dead Souls,Nikolai Gogol,Vintage,1997-3-25,Hardcover,432.0,3.9
The Castle,Franz Kafka,Schocken,1998-12-15,Hardcover,352.0,4.0
Assassin's Creed: Renaissance,Oliver Bowden,Ace,2010-2-23,Kindle,496.0,4.1
"Tempting Danger (The World of the Lupi, Book 1)",Eileen Wilks,Berkley,2004-10-5,Hardcover,320.0,4.3
The King of Plagues: A Joe Ledger Novel,Jonathan Maberry,St. Martin's Paperbacks,2016-8-2,Paperback,624.0,4.4
Satoshi Kon's: Opus,Satoshi Kon,Dark Horse Manga,2014-12-9,Kindle,384.0,4.5
Accelerando (Singularity),Charles Stross,Ace,2006-6-27,Paperback,415.0,3.7
The Ruins,Scott Smith,Vintage,2008-2-26,Hardcover,384.0,3.3
Into the Storm (Destroyermen),Taylor Anderson,Ace,2009-2-3,Paperback,416.0,4.4
Carter Beats the Devil,Glen David Gold,Hachette Books,2002-9-18,Hardcover,496.0,4.4
Pastoralia,George Saunders,Riverhead Books,2001-6-1,Hardcover,188.0,4.2
Hopscotch: A Novel (Pantheon Modern Writers Series),Julio Cortazar,Pantheon,1987-2-12,Kindle,576.0,4.1
When Dreams Cross (Second Chances Series #2),Terri Blackstock,Zondervan,2000-6-1,Hardcover,240.0,4.3
The Abyss Beyond Dreams: A Novel of the Commonwealth (Commonwealth: Chronicle of the Fallers),Peter F. Hamilton,Del Rey,2015-9-1,Hardcover,640.0,4.3
"On What Grounds (Coffeehouse Mysteries, No. 1)",Cleo Coyle,Berkley,2003-9-2,Kindle,288.0,3.9
"Sharper Than a Serpent's Tooth (Nightside, Book 6)",Simon R. Green,Ace,2006-2-28,Kindle,256.0,4.3
Refugees (The Remaining),D.J. Molles,Orbit,2014-7-29,Paperback,544.0,4.8
World of Trouble: The Last Policeman Book III (The Last Policeman Trilogy),Ben H. Winters,Quirk Books,2014-7-15,Hardcover,320.0,4.4
Brownies and Broomsticks: A Magical Bakery Mystery,Bailey Cates,Berkley,2012-5-1,Hardcover,336.0,4.4
Faust (Bantam Classics) (Part I) (English and German Edition),Johann Wolfgang von Goethe,Bantam Books,1988-8-1,Hardcover,327.0,3.9
American Elsewhere,Robert Jackson Bennett,Orbit,2013-2-12,Paperback,688.0,4.0
A Puzzle in Paxton Park (A Paxton Park Mystery) (Volume 3),J A Whiting,CreateSpace Independent Publishing Platform,2018-2-28,Paperback,264.0,4.9
Assassin's Creed: Unity,Oliver Bowden,Ace,2014-12-2,Kindle,432.0,4.4
The End: A Postapocalyptic Novel (The New World Series),G. Michael Hopf,Plume,2014-1-7,Kindle,384.0,4.1
Forever Peace,Joe Haldeman,Ace,1998-10-1,Paperback,368.0,3.4
Blonde: A Novel,Joyce Carol Oates,Ecco,2009-9-15,Kindle,752.0,4.0
A Familiar Tail (A Witch's Cat Mystery),Delia James,Berkley,2016-2-2,Paperback,336.0,4.7
If Walls Could Talk (Haunted Home Renovation Mysteries),Juliet Blackwell,OBSIDIAN,2010-12-7,Hardcover,326.0,4.3
Eaters of the Dead,Michael Crichton,Harper,2009-4-28,Kindle,179.0,4.2
Dog Food 2: K'wan Presents,Raynesha Pittman,Urban Books,2016-11-29,Hardcover,304.0,4.9
Over Your Dead Body (John Cleaver),Dan Wells,Tor Books,2016-5-3,Paperback,304.0,4.5
77 Shadow Street (with bonus novella The Moonlit Mind): A Novel,Dean Koontz,Bantam,2012-8-28,Hardcover,720.0,3.4
Extinction Machine: A Joe Ledger Novel,Jonathan Maberry,St. Martin's Griffin,2013-3-26,Kindle,448.0,4.6
The Good Guy: A Novel,Dean Koontz,Bantam,2012-6-26,Paperback,464.0,4.2
Touch the Dark (Cassandra Palmer),Karen Chance,Ace,2006-6-6,Hardcover,320.0,3.6
Mr. Monster (John Cleaver),Dan Wells,Tor Books,2010-9-28,Kindle,288.0,4.5
The Day the Streets Stood Still (Urban Books),JaQuavis Coleman,Urban Books,2014-9-30,Paperback,288.0,4.5
An Inquiry Into Love and Death,Simone St. James,Berkley,2013-3-5,Kindle,368.0,4.3
More Than Human,Theodore Sturgeon,Vintage,1998-12-29,Hardcover,192.0,4.3
Her Last Whisper: A Novel (Dr. Charlotte Stone),Karen Robards,Ballantine Books,2015-6-30,Paperback,400.0,4.5
The Last Victim: A Novel (Dr. Charlotte Stone),Karen Robards,Ballantine Books,2013-4-30,Hardcover,416.0,4.1
Ghost Night (The Bone Island Trilogy),Heather Graham,MIRA,2010-7-27,Paperback,400.0,4.5
Meg: Hell's Aquarium,Steve Alten,Tor Books,2010-4-27,Paperback,512.0,4.3
Warlock Holmes: The Hell-Hound of the Baskervilles: Warlock Holmes 2,G.S. Denning,Titan Books,2017-5-16,Kindle,320.0,4.9
"Shatter the Bones (Logan McRae, Book 7)",Stuart MacBride,HarperCollins,2012-1-5,Paperback,464.0,4.4
Caught Dead Handed (A Witch City Mystery),Carol J. Perry,Kensington,2014-9-2,Hardcover,416.0,4.3
From the Corner of His Eye: A Novel,Dean Koontz,Bantam,2012-5-29,Paperback,752.0,4.5
"The Vampire Chronicles Collection, Volume 1",Anne Rice,Ballantine Books,2002-10-1,Hardcover,1280.0,4.6
Company Town,Madeline Ashby,Tor Books,2017-7-18,Hardcover,288.0,4.1
Twilight Eyes,Dean Koontz,Berkley,2007-12-4,Paperback,480.0,4.3
Lord Foulgrin's Letters,Randy Alcorn,Multnomah,2001-9-13,Hardcover,208.0,4.6
The Perfect Poison (Arcane Society),Amanda Quick,Berkley,2010-3-30,Hardcover,464.0,4.5
An Artificial Night (October Daye),Seanan McGuire,DAW,2010-9-7,Hardcover,384.0,4.5
After Atlas (A Planetfall Novel),Emma Newman,Ace,2016-11-8,Paperback,384.0,4.4
Beatlebone,Kevin Barry,Anchor,2016-10-4,Paperback,320.0,3.5
Rise of a Merchant Prince: Book Two of the Serpentwar Saga,Raymond E Feist,Harper Voyager,2010-12-28,Paperback,464.0,4.0
Hunger (Penguin Twentieth-Century Classics),Knut Hamsun,Penguin Classics,1998-2-1,Kindle,240.0,4.3
Blood Price (Blood Books),Tanya Huff,DAW,2007-9-25,Kindle,272.0,4.0
Carl Weber's Kingpins: Miami,Nikki Turner,Urban Books,2016-6-28,Kindle,304.0,4.1
Chest of Bone (Afterworld Chronicles),Vicki Stiefel,Curiosity Quills Press,2017-2-14,Hardcover,,4.3
Assassin's Creed: Brotherhood,Oliver Bowden,Ace,2010-11-30,Kindle,528.0,4.4
Gone South,Robert McCammon,Gallery Books,2008-10-14,Paperback,416.0,4.4
One Lucky Vampire: An Argeneau Novel (Argeneau Vampire),Lynsay Sands,Avon,2013-9-24,Kindle,384.0,4.5
Symbiont (Parasitology),Mira Grant,Orbit,2015-10-13,Paperback,544.0,3.8
I Will Fear No Evil,Robert A. Heinlein,Ace,1987-4-15,Paperback,512.0,3.7
"A Quick Bite (Argeneau Vampires, Book 1)",Lynsay Sands,Avon,2005-10-25,Hardcover,384.0,4.1
At Swim-Two-Birds (Irish Literature),Flann O'Brien,Dalkey Archive Press,2005-9-1,Hardcover,239.0,3.8
A Cry In The Night,Mary Higgins Clark,Pocket Books,1993-12-1,Kindle,352.0,4.3
Kill Switch: A Joe Ledger Novel,Jonathan Maberry,St. Martin's Griffin,2016-4-26,Hardcover,544.0,4.6
Cold Silence (A Joe Rush Novel),James Abel,Berkley,2017-5-30,Paperback,400.0,4.2
Blood Orbit: A Gattis File Novel,K. R. Richardson,Pyr,2018-5-8,Kindle,496.0,
The Presence: A Novel,John Saul,Ballantine Books,1998-4-29,Kindle,432.0,4.3
Vampires Like It Hot: An Argeneau Novel,Lynsay Sands,Avon,2018-9-18,Hardcover,384.0,
Heir to Sevenwaters,Juliet Marillier,Ace,2009-11-3,Hardcover,416.0,4.5
The Cormorant (Miriam Black),Chuck Wendig,Saga Press,2016-2-23,Hardcover,352.0,4.5
Fear Nothing: A Novel (Christopher Snow),Dean Koontz,Bantam,2012-7-31,Paperback,448.0,4.2
The Case of the Green-Dressed Ghost (Dr Ribero's Agency of the Supernatural),Lucy Banks,Amberjack Publishing,2017-3-7,Kindle,284.0,4.4
The Shadow Girl,Misty Mount,Between the Lines Publishing,2017-12-29,Paperback,298.0,4.9
Resident Evil: City of the Dead,S.D. Perry,Titan Books,2012-9-18,Hardcover,336.0,4.7
Look Both Ways (A Witch City Mystery),Carol J. Perry,Kensington,2015-10-27,Hardcover,352.0,4.5
The Engines of God,Jack McDevitt,Ace,1995-12-1,Hardcover,432.0,4.0
A Vision of Fire: Book 1 of The EarthEnd Saga,Gillian Anderson,Simon & Schuster/ Simon451,2015-11-24,Hardcover,304.0,4.0
The Damnation Game,Clive Barker,Berkley,2002-11-5,Kindle,448.0,4.1
Concrete Island: A Novel,J. G. Ballard,Picador,2001-10-5,Paperback,176.0,3.8
Road Dawgz: Triple Crown Collection (The Triple Crown Collection),K'wan,Urban Books,2015-10-27,Hardcover,304.0,4.1
Flintlock,William W. Johnstone,Pinnacle,2013-10-1,Paperback,384.0,3.9
Seize the Night: A Novel (Christopher Snow),Dean Koontz,Bantam,2012-7-31,Paperback,464.0,4.3
The Haunted Heist (Southern Ghost Hunter) (Volume 3),Angie Fox,Angie Fox,2016-3-17,Hardcover,264.0,4.8
A Winter Haunting,Dan Simmons,HarperTorch,2002-12-31,Hardcover,384.0,4.0
Warlock Holmes - A Study in Brimstone,G.S. Denning,Titan Books,2016-5-17,Kindle,336.0,4.5
Inspector Hobbes and the Blood: unhuman I - A fast paced comedy crime fantasy (Volume 1),Wilkie Martin,The Witcherley Book Company,2013-7-24,Paperback,312.0,4.0
Southern Bastards Volume 4,Jason Aaron,Image Comics,2018-6-12,Paperback,160.0,
The Golem of Hollywood,Jesse Kellerman,Berkley,2015-7-28,Kindle,688.0,2.7
War God: Night of Sorrows,Graham Hancock,Peach Publishing,2017-4-21,Paperback,512.0,4.9
"Better Read Than Dead (Psychic Eye Mysteries, Book 2)",Victoria Laurie,Berkley,2005-6-7,Kindle,304.0,4.4
Below,Ryan Lockwood,Pinnacle,2013-6-25,Kindle,416.0,4.2
Company of Liars: A Novel,Karen Maitland,Delta,2009-8-25,Kindle,480.0,4.1
Moonshine,Jasmine Gower,Angry Robot,2018-2-6,Paperback,320.0,3.9
Sinner: A Paradise Novel (The Books of History Chronicles) (The Books of History Chronicles: The Paradise Books),Dekker Ted,Thomas Nelson,2009-6-30,Hardcover,384.0,4.0
The Jefferson Key (with bonus short story The Devil's Gold): A Novel (Cotton Malone),Steve Berry,Ballantine Books,2011-12-27,Hardcover,592.0,4.1
Letter from an Unknown Woman and Other Stories,Stefan Zweig,Pushkin Press,2013-8-13,Paperback,200.0,4.4
Panic in Paxton Park (A Paxton Park Mystery) (Volume 2),J A Whiting,CreateSpace Independent Publishing Platform,2017-10-25,Paperback,260.0,4.7
Hood Misfits Volume 2: Carl Weber Presents,Brick,Urban Books,2015-7-28,Kindle,304.0,4.8
Floating Dragon,Peter Straub,Berkley,2003-8-5,Kindle,624.0,4.3
