ID,Name,Author,Publisher,Publishing_Date,Format,Pages,Rating
1040,starlust: the secret fantasies of fans,Fred Vermorel,,,,,4.21
1041,fantasy fiction: an introduction,Lucie Armitt,Bloomsbury Academic,2005-04-13,Paperback,240.0,2.6
1042,borrowed black: a labrador fantasy,Ellen Bryan Obed,Breakwater Books Ltd.,2005-05-12,Hardcover,32.0,4.1
1043,la dernière épée de pouvoir,David Gemmell,Bragelonne,2016-11-11,Kindle Edition,336.0,3.98
1044,sex and the psyche: the truth about our most secret fantasies,Brett Kahr,Penguin,2008-02-07,Paperback,462.0,3.66
1046,ever in the after: 13 fantasy tales,Melle Amade,,,Paperback,,4.57
1047,chaos: a new adult fantasy romance,Adele Huxley,,,Kindle Edition,540.0,4.32
1048,"orona (epic science fiction and fantasy, #1)",Adam  James,Adam James,2015-04-11,Kindle Edition,260.0,3.26
1049,deadwood city,Edward Packard,Skylark,1982-08-01,Paperback,128.0,3.65
1050,the adventures of huckleberry finn (classic starts series),Oliver Ho,Sterling,2006-03-28,Hardcover,160.0,4.18
1051,my adventures as a spy,Robert Baden-Powell,Dodo Press,2006-01-31,Paperback,108.0,3.64
1052,gothic adventures of gertrude grizzly,Shelly Schwartz,CreateSpace Independent Publishing Platform,2015-08-01,Paperback,322.0,4.22
1053,the adventures of ulysses,Charles Lamb,Brownell Press,2007-10-09,Paperback,132.0,3.8
1054,adventures of blanche,Rick Geary,Dark Horse Originals,2009-03-24,Hardcover,104.0,3.55
1055,adventures in good cooking,Duncan Hines,University Press of Kentucky,2014-04-03,Paperback,392.0,4.63
1056,"pokémon adventures, vol. 20",Hidenori Kusaka,VIZ Media - Children's,2014-01-07,Paperback,208.0,4.37
1057,the adventures of joe harper,Phong  Nguyen,Outpost19,2016-10-04,Paperback,280.0,4.42
1058,revenge of the nerd: or . . . the singular adventures of the man who would be booger,Curtis Armstrong,Thomas Dunne Books,2017-07-11,Hardcover,336.0,3.92
1059,the tragically true adventures of kit donovan,Patricia   Bailey,Albert Whitman,2017-04-25,Hardcover,,4.62
1060,the oracles of troy,Glyn Iliffe,,,ebook,414.0,4.43
1061,darien's rise,Paul McCusker,Tommy Nelson,1999-09-27,Paperback,208.0,4.11
1062,the spy who loved me,Ian Fleming,Chivers Audio Books,,Audio Cassette,,3.39
1063,autumn adventure,Amy Sparling,Amy Sparling Books,2015-04-05,Kindle Edition,84.0,4.42
1064,wood's relic,Steven Becker,The White Marlin Press,2014-08-06,Kindle Edition,213.0,3.84
1065,explosive adventures,Alexander McCall Smith,Bloomsbury Children's Books,2015-09-10,Paperback,272.0,4.65
1066,in the heart of the rockies: a story of adventure in colorado,G.A. Henty,Applewood Books,1970-01-01,Paperback,388.0,3.69
1067,the true adventures of charley darwin,Carolyn Meyer,HMH Books for Young Readers,2009-01-26,Hardcover,336.0,3.54
1068,explorers on the moon,Hergé,Egmont Books Ltd,2003-06-20,Hardcover,64.0,4.17
1069,"the songs of power: a northern tale of magic, retold from the kalevala",Aaron Shepard,Skyhook Press,2017-03-31,Kindle Edition,50.0,3.67
1070,ritter des schwarzen juwels,Michael Moorcock,Pabel,1975-09-01,Mass Market Paperback,145.0,3.83
1071,"le visionarie. fantascienza, fantasy e femminismo: un'antologia",Ann VanderMeer,Nero,2018-02-14,Paperback,536.0,4.17
1072,"the magazine of fantasy & science fiction, september/october 2016",C.C. Finlay,"Spilogale, Inc.",2016-09-01,Paperback,258.0,3.79
1073,"fantasy & science fiction, january/february 2015",Gordon Van Gelder,"Spilogale, Inc.",2014-12-25,Kindle Edition,,3.92
1075,bewitching embrace: sensual fantasy romance,Sandra Ross,Sandra Ross,2012-09-21,Kindle Edition,46.0,3.38
1076,the captain of the pole-star (fantasy and horror classics),Arthur Conan Doyle,Fantasy and Horror Classics,2013-04-16,Kindle Edition,50.0,3.39
1077,valentine's fantasy: when valentines collide\to love again,Adrianne Byrd,Harlequin Kimani Arabesque,2014-01-21,Paperback,368.0,3.93
1078,"gary gygax's living fantasy (gygaxian fantasy worlds, #3)",Gary Gygax,Troll Lord Games,2003-07-03,Hardcover,160.0,3.73
1080,urban fantasies book 2,Marlon Mccaulsky,Emerald Star Press,2011-07-07,Kindle Edition,,4.79
1081,der falke des lichts fantasy roman,Gillian Bradshaw,Rowohlt Taschenbuch Verlag GmbH,1984-11-01,,346.0,3.88
1082,puck of pook's hill. by rudyard kipling,Rudyard Kipling,Createspace Independent Publishing Platform,2016-03-20,Paperback,108.0,3.89
1083,rock on: the greatest hits of science fiction & fantasy,Paula Guran,Prime Books,2012-09-25,Paperback,401.0,3.39
1084,the secret of fantasy forest,Francine Pascal,Sweet Valley,1996-09-01,Paperback,96.0,3.89
1085,five exotic fantasies,Serenity Woods,"Samhain Publishing, Ltd.",2013-11-01,ebook,420.0,4.09
1086,the second page: an offbeat fantasy adventure,Clark Nielsen,,,Kindle Edition,260.0,3.5
1087,best of teresa wentzler: fantasy collection,Teresa Wentzler,Oxmoor House,2005-12-03,Paperback,97.0,4.61
1088,malika - warrior queen part one: an african historical fantasy graphic novel,Roye Okupe,YouNeek Studios,2017-05-17,Paperback,144.0,3.79
1089,the cruel empress,Lene Kaaberbøl,Volo,2005-11-01,Paperback,112.0,3.35
1090,gone to new york: adventures in the city,Ian Frazier,Picador USA,2006-08-22,Paperback,203.0,3.74
1091,101 creative writing exercises (adventures in writing),Melissa Donovan,Swan Hatch Press,2012-02-05,Kindle Edition,218.0,3.9
1092,the adventures of bob white,Thornton W. Burgess,Amereon Limited,1988-05-01,Hardcover,186.0,4.05
1093,adventures in marxism,Marshall Berman,Verso,2001-01-17,Paperback,288.0,3.97
1094,"phantastes, a faerie romance by george macdonald, fiction, classics, action & adventure",George MacDonald,Aegypan,2007-05-01,Paperback,164.0,3.95
1095,ripped tide (daniel o'dwyer oak island adventure),Lance Carney,,,Kindle Edition,150.0,4.21
1096,journey to the west: the monkey king's amazing adventures,Wu Cheng'en,Tuttle Publishing,2008-09-15,Paperback,256.0,4.01
1097,the meadowlands: wilderness adventures at the edge of a city,Robert Sullivan,Anchor,1999-07-20,Paperback,224.0,3.88
1098,the adventures of mr pink-whistle,Enid Blyton,Not Avail,1997-05-01,Unknown Binding,121.0,4.0
1099,das schicksal des wolkenclans,Erin Hunter,Beltz,2012-06-20,Kindle Edition,513.0,4.37
1100,tales of uncle trapspringer (dragonlance: adventures in krynn),Dixie Lee McKeone,TSR Inc.,1997-11-01,Mass Market Paperback,313.0,3.9
1101,the adventures of tintin: cigars of the pharaoh,Hergé,Casterman Editions,2007-01-01,Hardcover,129.0,4.04
1102,prime chaos: adventures in chaos magic,Phil Hine,New Falcon Publications,2005-11-10,Paperback,240.0,4.03
1103,curious george takes a job: and other adventures,H.A. Rey,Playaway,2009-11-01,Audiobook,,4.28
1104,penguin's big adventure,Salina Yoon,Bloomsbury USA Childrens,2015-09-01,Hardcover,40.0,3.85
1105,big chief elizabeth: the adventures and fate of the first english colonists in america,Giles Milton,Farrar Straus Giroux,2000-11-01,Hardcover,358.0,3.94
1106,adventure time: the duke,Adventure Time,Hardie Grant Egmont,2014-08-01,Kindle Edition,43.0,4.32
1107,adventure divas: searching the globe for women who are changing the world,Holly Morris,Villard,2006-10-31,Paperback,320.0,3.43
1108,"to be a machine: adventures among cyborgs, utopians, hackers, and the futurists solving the modest problem of death",Mark O'Connell,Doubleday Books,2017-02-28,Hardcover,256.0,3.86
1109,the magazine of fantasy & science fiction september/october 2015,C.C. Finlay,"Spilogale, Inc.",2015-08-29,Kindle Edition,329.0,3.53
1110,dominating anna,Rachel Nixx,Rachel Nixx,2012-11-18,Kindle Edition,75.0,3.28
1111,prelude to a fantasy: prequel to harmless book 8,Melissa Schroeder Publishing,Melissa Schroeder Publishing,2012-12-22,Kindle Edition,41.0,4.05
1112,"inventing wonderland: the lives and fantasies of lewis carroll, edward lear, j.m. barrie, kenneth grahame and a.a. milne",Jackie Wullschlager,Free Press,1996-01-01,Hardcover,228.0,3.97
1113,dark fantasies,Siren Allen,Driven Independent Media,2014-12-31,Kindle Edition,512.0,4.56
1114,eightman,Meg Silver,,,ebook,,4.2
1116,anima roleplaying game: gaia volume 1: beyond the dreams,Fantasy Flight Games,Fantasy Flight Games,2010-08-03,Hardcover,400.0,3.96
1117,unfettered ii: new tales by masters of fantasy,Shawn Speakman,Audible Studios on Brilliance Audio,2017-10-03,MP3 CD,,3.95
1118,"fantasy & science fiction, july/august 2013",Gordon Van Gelder,"Spilogale, Inc.",2013-07-01,Kindle Edition,258.0,3.75
1119,her highland master,Anya Summers,Blushing Books Publications,2016-04-14,Kindle Edition,202.0,3.9
1120,enchanted: the faerie and fantasy art of linda ravenscroft,Linda Ravenscroft,Artist's and Photographers' Press Ltd,2009-05-05,Hardcover,112.0,4.37
1121,destiny fulfilled?,Rebecca Lee,,,Kindle Edition,321.0,3.16
1122,the year's best fantasy stories 12,Arthur W. Saha,DAW Book,1986-11-01,Mass Market Paperback,226.0,4.12
1123,the explorer's guide to drawing fantasy creatures,Emily Fiegenschuh,Impact,2011-08-10,Hardcover,143.0,4.24
1124,"a fragment of life by arthur machen, fiction, classics, literary, fantasy",Arthur Machen,Aegypan,2006-07-01,Paperback,120.0,3.68
1125,palladium books presents: palladium fantasy role-playing game,Kevin Siembieda,Palladium Books,1996-04-01,Paperback,336.0,3.73
1126,household stories by the brothers grimm : the best 53 stories for boys and girls - illustrated fantasy classics for 4 - 10 years old (perfect bedtime story),Jacob Grimm,T4 Book Publishing,2011-12-27,Kindle Edition,388.0,3.89
1127,"phantasm japan: fantasies light and dark, from and about japan",Nick Mamatas,Haikasoru,2014-09-16,Paperback,340.0,3.45
1128,tales before narnia: the roots of modern fantasy and science fiction,Douglas A. Anderson,Del Rey,2008-03-25,Paperback,352.0,3.71
1129,lost treasure,Bruce Wetterau,CreateSpace Independent Publishing Platform,2013-01-05,Paperback,288.0,3.71
1130,time to smell the roses,Michael Hoeye,G.P. Putnam's Sons,2007-10-18,Hardcover,273.0,4.05
1131,the adventures of milly-molly-mandy,Joyce Lankester Brisley,Penguin,,Paperback,478.0,4.21
1132,david balfour: being memoirs of the further adventures of david balfour at home and abroad,Robert Louis Stevenson,Charles Scribner's & Sons,1994-09-01,Hardcover,356.0,3.62
1133,"tales of wonder: adventures chasing the divine, an autobiography",Huston Smith,HarperOne,2009-05-12,Hardcover,188.0,3.94
1134,the adventures of telemachus,Louis Aragon,Exact Change,2004-02-02,Paperback,144.0,3.73
1135,civil war adventure,Chuck Dixon,Dover Publications,2015-05-20,Paperback,144.0,3.65
1136,i married adventure,Luci Swindoll,Thomas Nelson,2003-01-08,Hardcover,224.0,4.13
1137,monsoon,Wilbur Smith,Thomas Dunne Books,2003-05-16,Kindle Edition,836.0,4.24
1138,a new home for lily,Mary Ann Kinsinger,Fleming H. Revell Company,2013-02-01,Paperback,266.0,4.44
1139,pirates don't wear pink sunglasses,Debbie Dadey,Scholastic Paperbacks,1994-06-01,Paperback,78.0,3.71
1140,rip the page!: adventures in creative writing,Karen Benke,Roost Books,2010-07-27,Paperback,256.0,4.05
1141,"click, clack, splish, splash: a counting adventure",Doreen Cronin,Atheneum Books for Young Readers,2006-01-01,Hardcover,24.0,3.68
1142,the adventures of flash jackson: a novel,William Kowalski,Harper,2003-01-07,Hardcover,320.0,3.58
1143,adventures of mustang sally,Don Rashke,AuthorHouse,2015-05-15,Paperback,178.0,4.0
1144,the adventures of unemployed man,Erich Origen,"Little, Brown and Company",2010-10-18,Paperback,80.0,4.0
1145,die traurige geschichte der bruder grossbart: fantasy,Jesse Bullington,Bastei Lubbe,2011-04-21,ebook,464.0,3.46
1146,"the magazine of fantasy & science fiction, july/august, 2015",C.C. Finlay,"Spilogale, Inc.",2015-06-27,Kindle Edition,,3.74
1147,sexy bites,Jade Lee,ePublishing Works!,2013-02-19,Kindle Edition,175.0,3.65
1148,the hawk's shadow,M.S. Verish,Night Apple LLC,2012-01-02,Kindle Edition,60.0,4.05
1149,bloodbones,Jonathan Green,Wizard Books,2006-09-07,Paperback,224.0,3.67
1150,the year's best australian fantasy & horror 2010,Liz Grzyb,Ticonderoga Publications,2011-09-01,Paperback,484.0,4.35
1151,"imagination (a two book, young adult fantasy combo featuring vampires & zombies)",Chrissy Peebles,Dark Shadows Publishing,2014-02-21,Kindle Edition,383.0,3.75
1152,her christmas fantasy/the winter bride,Penny Jordan,Harlequin,2010-10-19,Paperback,376.0,3.46
1153,mistress hedonism,Lori King,Lori King Books,,ebook,97.0,4.32
1154,dungeoneer,Marc Gascoigne,,,,394.0,3.76
1155,the year's best fantasy stories 3,Lin Carter,DAW,1977-11-15,Paperback,240.0,3.89
1156,the end of the fantasy,Julius St. Clair,"Legendary Books, LLC",2014-12-25,Kindle Edition,232.0,3.84
1157,"the mad, bad duke: historical fantasy",Jennifer Ashley,Ja / AG Publishing,2016-10-16,Paperback,,3.97
1158,eerie tales: 5 bonus paranormal and fantasy short stories,Megan Linski,Pronoun,2017-08-28,Kindle Edition,44.0,4.44
1159,the executioner's cane,Anne Brooke,Anne Brooke Books,2013-08-15,ebook,,3.67
1160,"far forests: tales of romance, fantasy, and suspense",Joan Aiken,Viking Children's Books,1977-05-09,Hardcover,154.0,3.65
1161,"the magazine of fantasy & science fiction, january/february 2016",C.C. Finlay,"Spilogale, Inc.",2015-12-28,Kindle Edition,,3.58
1162,"fantasy & science fiction, may/june 2014",Gordon Van Gelder,"Spilogale, Inc.",2014-04-25,Kindle Edition,,3.83
1163,the reign of magic: high fantasy books (pentamura series book 1),Wolf Awert,Zaptos Media - Fantasy Kindle Books,2017-03-24,Kindle Edition,424.0,4.13
1164,why women have sex: understanding sexual motivations--from adventure to revenge (and everything in between),Cindy M. Meston,Times Books,2009-09-29,Hardcover,336.0,3.85
1165,the adventures of prickly porky,Thornton W. Burgess,Dover Publications,1996-07-03,Paperback,80.0,4.08
1166,the adventures of sherlock holmes and other stories,Arthur Conan Doyle,Canterbury Classics,2011-11-01,Leather Bound,1032.0,4.49
1167,the adventure of the ‘western star': a short story,Agatha Christie,HarperAudio,2012-12-11,Audiobook,,3.56
1168,eating promiscuously: adventures in the future of food,James McWilliams,Counterpoint,2017-05-16,Hardcover,352.0,3.47
1169,the adventures of henry thoreau: a young man's unlikely path to walden pond,Michael Sims,Bloomsbury USA,2014-02-18,Hardcover,384.0,3.77
1170,the goblin's puzzle: the adventures of a boy with no name and two girls called alice,Andrew S. Chilton,Knopf Books for Young Readers,2016-01-19,Hardcover,279.0,3.91
1171,adventures with the wife in space: living with doctor who,Neil Perryman,Faber Faber,2013-11-01,Paperback,290.0,4.15
1172,in tasmania: adventures at the end of the world,Nicholas Shakespeare,Vintage,2005-11-03,Paperback,384.0,3.6
1173,adventures in cartooning: christmas special,James Sturm,First Second,2012-09-18,Paperback,64.0,3.75
1174,fireboat: the heroic adventures of the john j. harvey,Maira Kalman,Puffin Books,2005-08-04,Paperback,48.0,4.31
1175,cold: extreme adventures at the lowest temperatures on earth,Ranulph Fiennes,Simon & Schuster UK,2013-11-07,Kindle Edition,496.0,3.88
1176,the fate of the phoenix,Sondra Marshak,,,Paperback,262.0,3.33
1177,trouble in zombie-town: the mystery of herobrine: book one: a gameknight999 adventure: an unofficial minecrafter's adventure,Mark Cheverton,Sky Pony Press,2015-01-06,Kindle Edition,288.0,4.48
1178,the adventure of the three students,Arthur Conan Doyle,,,Kindle Edition,,3.64
1179,edible: an adventure into the world of eating insects and the last great hope to save the planet,Daniella Martin,New Harvest,2014-02-11,Hardcover,272.0,3.87
1180,the extremely inconvenient adventures of bronte mettlestone,Jaclyn Moriarty,Allen & Unwin,2017-11-01,Hardcover,512.0,4.42
1181,glory road: the master's grandest adventure,Robert A. Heinlein,Blackstone Audiobooks,2012-07-01,Audio CD,,3.78
1182,green to go,John H. Cunningham,"Greene Street, LLC",2012-06-23,Paperback,280.0,4.18
1183,deathwatch: first founding,Fantasy Flight Games,Fantasy Flight Games,2012-01-10,Hardcover,144.0,3.75
1184,the complete guide to writing fantasy: the author's grimoire,Valerie Griswold-Ford,Dragon Moon Press,2007-08-16,Paperback,268.0,3.71
1185,the porn myth: exposing the reality behind the fantasy of pornography,Matt Fradd,Ignatius Press,2017-03-15,Paperback,,4.05
1186,any man so daring,Sarah A. Hoyt,Ace,2004-10-26,Paperback,336.0,3.38
1187,mia's cop craving 1,Malia Mallory,Malia Mallory,2011-12-05,ebook,30.0,3.62
1188,"the magazine of fantasy & science fiction, november/december 2016",C.C. Finlay,"Spilogale, Inc.",2016-10-28,Kindle Edition,,3.81
1189,"the magazine of fantasy & science fiction, july/august 2014",C.C. Finlay,"Spilogale, Inc.",2014-06-28,Kindle Edition,,3.78
1190,the king of fools (and other fantasy tales),M.R. Mathias,,,Kindle Edition,,3.52
1191,best new romantic fantasy 2,Paula Guran,Wildside Press,2007-04-10,Paperback,301.0,3.56
1192,warhammer fantasy roleplay realms of sorcery,Marijan von Staufer,Black Industries,2005-12-01,Hardcover,255.0,3.68
1193,p is for pegging (the fantasy a-z series),Chris Maxwell Rose,,,Kindle Edition,38.0,3.38
1194,searching dragon,Trudi Jaye,Star Media,2016-11-25,Kindle Edition,253.0,4.07
1195,"le portail de la sor'cière: les bannis et les proscrits, t4 (fantasy)",James Clemens,Milady,2012-03-23,Kindle Edition,802.0,4.15
1196,"dragon banni: l'âge du feu, t3",E.E. Knight,Milady,2010-12-18,Kindle Edition,448.0,4.09
